index,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp_x,Att_x,Cmp%_x,PrgP,Carries,PrgC,Att_x,Succ,SoTA,GA,Saves,Save%,PSxG,Cmp_y,Att_y,Cmp%_y,Att (GK),Thr,Launch%,AvgLen,Att_y,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,Clr,Recov,xA,xGC,home,game_id
1,Christian Fuchs,28.0,at AUT,"CB,LB",34-215,90,0,0,0,0,2,0,0,0,78,3,2,0,0.0,0.0,0.0,1,0,46,65,70.8,6,35,0,0,0,,,,,,,,,,,,,,,,,,,,,0,4,0.1,1.6,1,75
2,Dennis Praet,26.0,be BEL,AM,26-178,79,0,0,0,0,0,0,0,0,59,1,0,4,0.0,0.0,0.0,2,0,42,51,82.4,4,28,4,1,0,,,,,,,,,,,,,,,,,,,,,0,1,0.0,1.6,1,75
3,Harvey Barnes,15.0,eng ENG,"RM,AM",22-335,19,0,0,0,0,1,0,0,0,14,0,0,2,0.1,0.1,0.0,1,0,7,10,70.0,0,7,1,0,0,,,,,,,,,,,,,,,,,,,,,0,2,0.0,1.6,1,75
4,James Justin,2.0,eng ENG,"WB,LM",22-259,90,0,0,0,0,0,0,0,0,65,3,0,1,0.0,0.0,0.1,3,1,40,58,69.0,5,33,1,0,0,,,,,,,,,,,,,,,,,,,,,0,1,0.0,1.6,1,75
5,James Maddison,10.0,eng ENG,AM,23-351,71,0,0,0,0,1,0,0,0,58,4,0,0,0.1,0.1,0.1,5,0,38,48,79.2,4,32,3,3,2,,,,,,,,,,,,,,,,,,,,,0,11,0.0,1.6,1,75
6,Jamie Vardy,9.0,eng ENG,FW,33-302,90,1,0,1,2,1,1,0,0,20,0,0,0,1.6,0.0,0.0,0,0,8,12,66.7,2,9,1,0,0,,,,,,,,,,,,,,,,,,,,,1,8,0.0,1.6,1,75
7,Jonny Evans,6.0,nir NIR,CB,32-310,90,0,0,0,0,1,0,1,0,47,2,0,0,0.1,0.1,0.0,0,0,27,37,73.0,1,21,0,0,0,,,,,,,,,,,,,,,,,,,,,0,2,0.0,1.6,1,75
8,Kasper Schmeichel,1.0,dk DEN,GK,34-003,90,0,0,0,0,0,0,0,0,20,0,0,0,0.0,0.0,0.0,0,0,13,19,68.4,0,6,0,0,0,2.0,0.0,2.0,100.0,0.4,4.0,10.0,40.0,12.0,2.0,41.7,38.0,7.0,71.4,46.7,17.0,1.0,5.9,0.0,5.5,4,3,0.0,1.6,1,75
9,Luke Thomas,33.0,eng ENG,WB,19-151,45,0,0,0,0,0,0,0,0,25,0,0,2,0.0,0.0,0.0,0,0,10,19,52.6,0,16,1,3,1,,,,,,,,,,,,,,,,,,,,,1,7,0.1,1.6,1,75
10,Marc Albrighton,11.0,eng ENG,"WB,RB",30-356,45,0,0,0,0,0,0,0,0,34,1,0,2,0.0,0.0,0.1,1,0,15,24,62.5,0,15,0,0,0,,,,,,,,,,,,,,,,,,,,,6,8,0.0,1.6,1,75
11,Nampalys Mendy,24.0,sn SEN,CM,28-138,90,0,0,0,0,0,0,0,0,69,2,1,0,0.0,0.0,0.0,0,0,59,63,93.7,7,35,0,1,1,,,,,,,,,,,,,,,,,,,,,5,4,0.0,1.6,1,75
12,Wes Morgan,5.0,jm JAM,CB,36-292,11,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,4,4,100.0,2,2,0,0,0,,,,,,,,,,,,,,,,,,,,,3,6,0.0,1.6,1,75
13,Wesley Fofana,3.0,fr FRA,CB,19-327,90,0,0,0,0,0,0,1,0,58,3,2,0,0.0,0.0,0.0,1,0,44,50,88.0,4,31,6,0,0,,,,,,,,,,,,,,,,,,,,,0,1,0.0,1.6,1,75
14,Youri Tielemans,8.0,be BEL,CM,23-185,90,0,0,0,0,2,0,0,0,85,1,0,1,0.1,0.1,0.0,3,0,69,76,90.8,4,42,1,3,1,,,,,,,,,,,,,,,,,,,,,21,59,0.3,1.6,1,75
0,14 Players,,,,,990,0,0,0,0,8,2,3,0,651,17,10,6,0.8,0.8,0.7,16,0,440,549,80.1,44,337,16,16,6,,,,,,,,,,,,,,,,,,,,,1,7,0.0,4.0,0,75
1,Adama Traoré,37.0,es ESP,AM,24-288,31,0,0,0,0,0,0,0,0,18,0,0,0,0.0,0.0,0.0,2,0,12,15,80.0,1,14,2,2,1,,,,,,,,,,,,,,,,,,,,,0,1,0.2,4.0,0,75
2,Conor Coady,16.0,eng ENG,CB,27-257,90,0,0,0,0,0,0,0,0,53,3,0,0,0.0,0.0,0.0,1,0,39,43,90.7,1,26,0,1,1,,,,,,,,,,,,,,,,,,,,,0,0,0.0,4.0,0,75
3,Daniel Podence,10.0,pt POR,AM,25-018,59,0,0,0,0,0,0,0,0,21,0,0,0,0.0,0.0,0.1,3,0,11,14,78.6,2,13,2,1,0,,,,,,,,,,,,,,,,,,,,,1,6,0.1,4.0,0,75
4,Fernando Marçal,5.0,br BRA,WB,31-263,15,0,0,0,0,0,0,0,0,19,1,0,0,0.0,0.0,0.0,0,0,12,18,66.7,1,5,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.0,4.0,0,75
5,Fábio Silva,17.0,pt POR,FW,18-112,12,0,0,0,0,1,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,1,2,0,0,0,,,,,,,,,,,,,,,,,,,,,1,8,0.2,4.0,0,75
6,Leander Dendoncker,32.0,be BEL,CM,25-207,90,0,0,0,0,1,0,1,0,40,3,0,0,0.3,0.3,0.0,1,0,27,34,79.4,2,10,0,0,0,,,,,,,,,,,,,,,,,,,,,0,4,0.1,4.0,0,75
7,Max Kilman,49.0,eng ENG,CB,23-169,90,0,0,0,0,1,0,1,0,70,1,0,1,0.2,0.2,0.0,0,0,55,66,83.3,5,42,0,0,0,,,,,,,,,,,,,,,,,,,,,2,3,0.0,4.0,0,75
8,Nélson Semedo,22.0,pt POR,WB,26-358,90,0,0,0,0,1,0,0,0,88,2,0,1,0.0,0.0,0.2,2,0,62,80,77.5,7,53,3,3,0,,,,,,,,,,,,,,,,,,,,,0,1,0.0,4.0,0,75
9,Pedro Neto,7.0,pt POR,AM,20-244,78,0,0,0,0,1,1,0,0,49,1,3,1,0.1,0.1,0.0,2,0,23,36,63.9,1,26,3,4,1,,,,,,,,,,,,,,,,,,,,,1,5,0.1,4.0,0,75
10,Rayan Aït-Nouri,3.0,dz ALG,WB,19-155,75,0,0,0,0,0,0,0,0,47,1,0,0,0.0,0.0,0.0,0,0,28,37,75.7,1,23,2,3,1,,,,,,,,,,,,,,,,,,,,,1,7,0.0,4.0,0,75
11,Raúl Jiménez,9.0,mx MEX,"FW,AM",29-187,90,0,0,0,0,0,0,0,0,41,1,0,0,0.0,0.0,0.0,0,0,27,35,77.1,3,24,2,0,0,,,,,,,,,,,,,,,,,,,,,3,5,0.0,4.0,0,75
12,Rui Patrício,11.0,pt POR,GK,32-267,90,0,0,0,0,0,0,0,0,25,0,0,0,0.0,0.0,0.0,0,0,11,21,52.4,0,6,0,0,0,3.0,1.0,1.0,100.0,2.0,5.0,14.0,35.7,9.0,1.0,55.6,36.4,12.0,75.0,46.3,18.0,0.0,0.0,3.0,19.0,2,7,0.1,4.0,0,75
13,Rúben Neves,8.0,pt POR,CM,23-240,90,0,0,0,0,3,1,1,0,90,3,4,1,0.2,0.2,0.3,3,0,69,76,90.8,9,46,1,0,0,,,,,,,,,,,,,,,,,,,,,0,2,0.0,4.0,0,75
14,Willy Boly,15.0,ci CIV,CB,29-279,90,0,0,0,0,0,0,0,0,84,1,3,2,0.0,0.0,0.0,2,0,62,71,87.3,10,47,1,2,2,,,,,,,,,,,,,,,,,,,,,12,56,0.8,4.0,0,75
0,12 Players,,,,,990,1,1,0,1,6,2,3,0,673,12,5,10,1.4,0.6,0.6,12,2,493,586,84.1,34,393,16,9,3,,,,,,,,,,,,,,,,,,,,,0,3,0.0,2.4000000000000004,1,76
1,Aymeric Laporte,14.0,es ESP,CB,26-165,90,0,0,0,0,0,0,1,0,89,0,0,0,0.0,0.0,0.0,0,0,74,85,87.1,4,70,1,0,0,,,,,,,,,,,,,,,,,,,,,0,6,0.1,2.4000000000000004,1,76
2,Bernardo Silva,20.0,pt POR,RW,26-090,30,0,0,0,0,0,0,0,0,23,2,0,1,0.0,0.0,0.0,0,0,17,18,94.4,1,13,4,0,0,,,,,,,,,,,,,,,,,,,,,0,4,0.0,2.4000000000000004,1,76
3,Ederson,31.0,br BRA,GK,27-083,90,0,0,0,0,0,0,0,0,41,1,0,0,0.0,0.0,0.0,0,0,33,37,89.2,0,26,0,0,0,3.0,1.0,2.0,100.0,1.2,6.0,10.0,60.0,30.0,5.0,13.3,24.5,7.0,85.7,53.6,9.0,0.0,0.0,1.0,11.8,1,1,0.1,2.4000000000000004,1,76
4,Ferrán Torres,21.0,es ESP,RW,20-253,60,0,0,0,0,0,0,0,0,20,0,0,0,0.0,0.0,0.0,2,0,12,17,70.6,3,10,0,1,0,,,,,,,,,,,,,,,,,,,,,2,2,0.1,2.4000000000000004,1,76
5,Gabriel Jesus,9.0,br BRA,FW,23-219,90,1,0,0,0,2,1,0,0,28,0,0,1,0.5,0.5,0.0,2,0,18,23,78.3,0,14,0,2,1,,,,,,,,,,,,,,,,,,,,,1,4,0.0,2.4000000000000004,1,76
6,João Cancelo,27.0,pt POR,LB,26-165,90,0,0,0,0,0,0,0,0,82,4,2,1,0.0,0.0,0.4,2,0,55,66,83.3,3,39,2,2,0,,,,,,,,,,,,,,,,,,,,,2,8,0.0,2.4000000000000004,1,76
7,Kevin De Bruyne,17.0,be BEL,AM,29-133,90,0,1,0,1,3,0,0,0,46,0,0,1,0.9,0.1,0.2,3,1,23,35,65.7,5,22,2,0,0,,,,,,,,,,,,,,,,,,,,,2,5,0.3,2.4000000000000004,1,76
8,Kyle Walker,2.0,eng ENG,RB,30-164,90,0,0,0,0,0,0,1,0,62,0,2,2,0.0,0.0,0.0,1,1,45,54,83.3,3,30,2,1,0,,,,,,,,,,,,,,,,,,,,,4,5,0.0,2.4000000000000004,1,76
9,Raheem Sterling,7.0,eng ENG,LW,25-336,90,0,0,0,0,1,1,1,0,40,0,0,0,0.0,0.0,0.0,1,0,26,33,78.8,2,26,2,3,2,,,,,,,,,,,,,,,,,,,,,4,3,0.0,2.4000000000000004,1,76
10,Rodri,16.0,es ESP,DM,24-139,90,0,0,0,0,0,0,0,0,71,0,0,1,0.0,0.0,0.0,0,0,56,67,83.6,2,42,0,0,0,,,,,,,,,,,,,,,,,,,,,2,5,0.0,2.4000000000000004,1,76
11,Rúben Dias,3.0,pt POR,CB,23-178,90,0,0,0,0,0,0,0,0,93,3,1,1,0.0,0.0,0.0,0,0,74,81,91.4,4,64,1,0,0,,,,,,,,,,,,,,,,,,,,,2,0,0.0,2.4000000000000004,1,76
12,İlkay Gündoğan,8.0,de GER,DM,30-015,90,0,0,0,0,0,0,0,0,78,2,0,2,0.0,0.0,0.0,1,0,60,70,85.7,7,37,2,0,0,,,,,,,,,,,,,,,,,,,,,20,46,0.6,2.4000000000000004,1,76
0,13 Players,,,,,990,1,0,1,1,9,2,1,0,581,13,4,7,1.2,0.4,0.3,19,2,399,501,79.6,29,377,16,12,8,,,,,,,,,,,,,,,,,,,,,0,1,0.1,2.8,0,76
1,Alisson,1.0,br BRA,GK,28-037,90,0,0,0,0,0,0,0,0,51,0,0,0,0.0,0.0,0.0,0,0,36,48,75.0,0,30,0,0,0,2.0,1.0,1.0,50.0,0.3,4.0,13.0,30.8,40.0,3.0,30.0,29.1,7.0,14.3,22.7,6.0,1.0,16.7,3.0,20.3,0,1,0.1,2.8,0,76
2,Andrew Robertson,26.0,sct SCO,LB,26-242,90,0,0,0,0,0,0,0,0,67,1,0,0,0.0,0.0,0.0,2,1,46,62,74.2,4,40,1,2,1,,,,,,,,,,,,,,,,,,,,,0,4,0.0,2.8,0,76
3,Diogo Jota,20.0,pt POR,"RW,AM",23-340,90,0,0,0,0,3,1,0,0,36,0,0,0,0.2,0.2,0.0,1,0,22,25,88.0,2,23,3,2,1,,,,,,,,,,,,,,,,,,,,,0,2,0.0,2.8,0,76
4,Georginio Wijnaldum,5.0,nl NED,DM,29-363,90,0,0,0,0,0,0,0,0,62,1,1,1,0.0,0.0,0.0,2,0,50,57,87.7,4,42,2,1,1,,,,,,,,,,,,,,,,,,,,,0,4,0.0,2.8,0,76
5,James Milner,7.0,eng ENG,RB,34-309,28,0,0,0,0,0,0,0,0,22,3,0,2,0.0,0.0,0.0,0,0,11,17,64.7,0,9,2,0,0,,,,,,,,,,,,,,,,,,,,,0,4,0.0,2.8,0,76
6,Joe Gomez,12.0,eng ENG,CB,23-169,90,0,0,0,0,0,0,0,0,73,0,0,0,0.0,0.0,0.0,0,0,61,68,89.7,0,53,0,0,0,,,,,,,,,,,,,,,,,,,,,0,5,0.0,2.8,0,76
7,Jordan Henderson,14.0,eng ENG,DM,30-144,90,0,0,0,0,1,0,0,0,47,1,1,1,0.0,0.0,0.0,1,0,37,43,86.0,2,29,0,0,0,,,,,,,,,,,,,,,,,,,,,0,8,0.0,2.8,0,76
8,Joël Matip,32.0,cm CMR,CB,29-092,90,0,0,0,0,0,0,1,0,76,3,1,1,0.0,0.0,0.0,0,0,49,61,80.3,1,54,0,0,0,,,,,,,,,,,,,,,,,,,,,4,2,0.0,2.8,0,76
9,Mohamed Salah,11.0,eg EGY,FW,28-146,90,1,0,1,1,1,0,0,0,27,0,0,0,0.8,0.0,0.2,5,0,17,21,81.0,3,24,3,1,0,,,,,,,,,,,,,,,,,,,,,3,6,0.0,2.8,0,76
10,Roberto Firmino,9.0,br BRA,AM,29-037,58,0,0,0,0,2,0,0,0,27,0,0,0,0.1,0.1,0.0,1,0,16,21,76.2,4,23,1,2,1,,,,,,,,,,,,,,,,,,,,,0,0,0.1,2.8,0,76
11,Sadio Mané,10.0,sn SEN,LW,28-212,90,0,0,0,0,0,0,0,0,31,1,0,0,0.0,0.0,0.1,7,1,17,26,65.4,3,25,4,3,3,,,,,,,,,,,,,,,,,,,,,0,4,0.0,2.8,0,76
12,Trent Alexander-Arnold,66.0,eng ENG,RB,22-032,62,0,0,0,0,2,1,0,0,46,2,1,2,0.1,0.1,0.0,0,0,26,37,70.3,4,16,0,0,0,,,,,,,,,,,,,,,,,,,,,1,2,0.0,2.8,0,76
13,Xherdan Shaqiri,23.0,ch SUI,"RW,AM",29-029,32,0,0,0,0,0,0,0,0,16,1,0,0,0.0,0.0,0.0,0,0,11,15,73.3,2,9,0,1,1,,,,,,,,,,,,,,,,,,,,,8,43,0.4,2.8,0,76
0,14 Players,,,,,990,0,0,0,0,13,2,0,0,679,7,8,17,1.5,1.5,0.6,22,0,481,588,81.8,43,459,27,15,8,,,,,,,,,,,,,,,,,,,,,0,0,0.0,3.5,1,77
1,Alexandre Lacazette,9.0,fr FRA,FW,29-164,64,0,0,0,0,1,0,0,0,14,0,0,1,0.2,0.2,0.0,0,0,6,9,66.7,0,4,0,1,0,,,,,,,,,,,,,,,,,,,,,0,2,0.0,3.5,1,77
2,Bernd Leno,1.0,de GER,GK,28-249,90,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,0,0,23,25,92.0,0,17,0,0,0,5.0,3.0,3.0,40.0,1.6,1.0,2.0,50.0,24.0,1.0,8.3,21.2,1.0,0.0,16.0,12.0,0.0,0.0,0.0,4.0,0,1,0.2,3.5,1,77
3,Bukayo Saka,7.0,eng ENG,LM,19-064,90,0,0,0,0,0,0,0,0,43,1,0,2,0.0,0.0,0.0,2,0,26,36,72.2,6,33,4,0,0,,,,,,,,,,,,,,,,,,,,,0,3,0.1,3.5,1,77
4,Dani Ceballos,8.0,es ESP,CM,24-093,45,0,0,0,0,1,0,0,0,42,2,0,2,0.0,0.0,0.0,3,0,27,33,81.8,3,31,2,3,1,,,,,,,,,,,,,,,,,,,,,0,0,0.0,3.5,1,77
5,Eddie Nketiah,30.0,eng ENG,FW,21-162,26,0,0,0,0,1,0,0,0,11,0,0,0,0.2,0.2,0.1,2,0,8,8,100.0,0,5,0,2,1,,,,,,,,,,,,,,,,,,,,,0,4,0.0,3.5,1,77
6,Gabriel Magalhães,6.0,br BRA,CB,22-325,90,0,0,0,0,0,0,0,0,92,0,4,2,0.0,0.0,0.0,0,0,65,82,79.3,2,65,1,0,0,,,,,,,,,,,,,,,,,,,,,0,5,0.1,3.5,1,77
7,Héctor Bellerín,2.0,es ESP,RM,25-234,90,0,0,0,0,1,0,0,0,76,0,2,2,0.0,0.0,0.0,2,0,53,64,82.8,8,44,3,2,1,,,,,,,,,,,,,,,,,,,,,0,3,0.0,3.5,1,77
8,Kieran Tierney,3.0,sct SCO,CB,23-156,90,0,0,0,0,1,0,0,0,99,0,0,2,0.0,0.0,0.2,3,0,72,91,79.1,3,68,4,2,1,,,,,,,,,,,,,,,,,,,,,0,7,0.0,3.5,1,77
9,Mohamed Elneny,25.0,eg EGY,CM,28-120,90,0,0,0,0,1,0,0,0,66,0,0,1,0.0,0.0,0.0,2,0,58,61,95.1,7,50,1,1,0,,,,,,,,,,,,,,,,,,,,,3,4,0.0,3.5,1,77
10,Nicolas Pépé,19.0,ci CIV,RW,25-163,26,0,0,0,0,2,1,0,0,17,0,0,0,0.1,0.1,0.0,0,0,6,13,46.2,0,14,4,1,1,,,,,,,,,,,,,,,,,,,,,2,4,0.1,3.5,1,77
11,Pierre-Emerick Aubameyang,14.0,ga GAB,LW,31-143,90,0,0,0,0,0,0,0,0,38,0,0,3,0.0,0.0,0.2,3,0,22,31,71.0,1,25,2,0,0,,,,,,,,,,,,,,,,,,,,,3,8,0.0,3.5,1,77
12,Rob Holding,16.0,eng ENG,CB,25-049,90,0,0,0,0,1,0,0,0,72,1,1,2,0.1,0.1,0.0,0,0,58,65,89.2,7,52,1,0,0,,,,,,,,,,,,,,,,,,,,,3,10,0.0,3.5,1,77
13,Thomas Partey,18.0,gh GHA,CM,27-148,45,0,0,0,0,2,1,0,0,42,1,1,0,0.6,0.6,0.0,1,0,29,36,80.6,5,29,2,2,2,,,,,,,,,,,,,,,,,,,,,0,0,0.0,3.5,1,77
14,Willian,12.0,br BRA,RW,32-091,64,0,0,0,0,2,0,0,0,40,2,0,0,0.1,0.1,0.0,4,0,28,34,82.4,1,22,3,1,1,,,,,,,,,,,,,,,,,,,,,11,51,0.6,3.5,1,77
0,12 Players,,,,,990,2,2,0,0,15,5,0,0,517,14,8,7,1.8,1.8,1.7,26,4,312,408,76.5,38,247,22,15,12,,,,,,,,,,,,,,,,,,,,,1,3,0.0,2.8,0,77
1,Anwar El Ghazi,21.0,nl NED,RW,25-189,3,0,0,0,0,0,0,0,0,3,1,0,0,0.0,0.0,0.0,0,0,1,2,50.0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,6,0.1,2.8,0,77
2,Douglas Luiz,6.0,br BRA,DM,22-183,90,0,0,0,0,0,0,0,0,41,0,0,2,0.0,0.0,0.1,6,1,29,33,87.9,4,15,2,1,0,,,,,,,,,,,,,,,,,,,,,2,8,0.0,2.8,0,77
3,Emiliano Martínez,26.0,ar ARG,GK,28-067,90,0,0,0,0,0,0,0,0,44,0,0,0,0.0,0.0,0.0,1,1,23,41,56.1,0,23,0,0,0,2.0,0.0,2.0,100.0,0.6,15.0,31.0,48.4,31.0,3.0,71.0,44.4,10.0,90.0,57.5,22.0,2.0,9.1,0.0,4.3,0,0,0.0,2.8,0,77
4,Ezri Konsa,4.0,eng ENG,CB,23-016,90,0,0,0,0,1,0,0,0,38,0,0,0,0.0,0.0,0.0,0,0,26,30,86.7,1,16,0,0,0,,,,,,,,,,,,,,,,,,,,,0,4,0.8,2.8,0,77
5,Jack Grealish,10.0,eng ENG,LW,25-059,90,0,1,0,0,5,1,0,0,44,0,1,0,0.3,0.3,0.4,4,1,27,33,81.8,5,32,9,3,2,,,,,,,,,,,,,,,,,,,,,2,6,0.1,2.8,0,77
6,John McGinn,7.0,sct SCO,DM,26-021,90,0,0,0,0,0,0,0,0,39,1,0,0,0.0,0.0,0.2,4,0,28,35,80.0,2,19,1,4,4,,,,,,,,,,,,,,,,,,,,,2,5,0.1,2.8,0,77
7,Matt Targett,18.0,eng ENG,LB,25-051,90,0,0,0,0,0,0,0,0,58,1,1,0,0.0,0.0,0.0,1,0,38,50,76.0,5,27,0,0,0,,,,,,,,,,,,,,,,,,,,,4,6,0.1,2.8,0,77
8,Matty Cash,2.0,pl POL,RB,23-093,90,0,0,0,0,0,0,0,0,57,3,3,2,0.0,0.0,0.0,0,0,31,39,79.5,3,18,0,0,0,,,,,,,,,,,,,,,,,,,,,2,5,0.0,2.8,0,77
9,Ollie Watkins,11.0,eng ENG,FW,24-314,90,2,0,0,0,3,2,0,0,40,1,0,0,1.1,1.1,0.0,0,0,19,30,63.3,1,24,4,3,3,,,,,,,,,,,,,,,,,,,,,6,6,0.0,2.8,0,77
10,Ross Barkley,20.0,eng ENG,AM,26-339,90,0,1,0,0,4,1,0,0,65,0,0,0,0.2,0.2,1.0,8,1,39,51,76.5,9,35,2,3,3,,,,,,,,,,,,,,,,,,,,,6,0,0.0,2.8,0,77
11,Trézéguet,17.0,eg EGY,RW,26-038,87,0,0,0,0,2,1,0,0,44,6,1,2,0.1,0.1,0.0,1,0,23,28,82.1,5,16,4,1,0,,,,,,,,,,,,,,,,,,,,,1,0,0.0,2.8,0,77
12,Tyrone Mings,5.0,eng ENG,CB,27-240,90,0,0,0,0,0,0,0,0,44,1,2,1,0.0,0.0,0.0,1,0,28,36,77.8,2,22,0,0,0,,,,,,,,,,,,,,,,,,,,,26,49,1.1,2.8,0,77
0,14 Players,,,,,990,0,0,0,0,8,1,2,0,421,6,5,9,0.3,0.3,0.3,13,0,228,330,69.1,17,204,18,11,7,,,,,,,,,,,,,,,,,,,,,0,5,0.0,3.0,1,78
1,Allan Saint-Maximin,10.0,fr FRA,LM,23-254,73,0,0,0,0,1,0,0,0,28,0,0,1,0.1,0.1,0.0,2,0,14,19,73.7,3,23,4,4,3,,,,,,,,,,,,,,,,,,,,,0,1,0.0,3.0,1,78
2,Andy Carroll,7.0,eng ENG,"LM,FW",31-320,17,0,0,0,0,1,0,0,0,5,0,0,1,0.1,0.1,0.0,1,0,0,1,0.0,0,2,1,0,0,,,,,,,,,,,,,,,,,,,,,2,0,0.0,3.0,1,78
3,Ciaran Clark,2.0,ie IRL,CB,31-056,90,0,0,0,0,0,0,0,0,48,1,0,1,0.0,0.0,0.0,0,0,31,41,75.6,5,21,0,0,0,,,,,,,,,,,,,,,,,,,,,0,5,0.0,3.0,1,78
4,Fabian Schär,5.0,ch SUI,CB,28-337,45,0,0,0,0,0,0,0,0,37,0,0,0,0.0,0.0,0.0,0,0,24,33,72.7,0,20,0,0,0,,,,,,,,,,,,,,,,,,,,,1,2,0.1,3.0,1,78
5,Federico Fernández,18.0,ar ARG,CB,31-274,90,0,0,0,0,0,0,0,0,29,0,0,2,0.0,0.0,0.0,0,0,13,21,61.9,0,11,0,0,0,,,,,,,,,,,,,,,,,,,,,3,6,0.0,3.0,1,78
6,Isaac Hayden,14.0,jm JAM,CM,25-244,90,0,0,0,0,0,0,1,0,36,0,3,1,0.0,0.0,0.1,1,0,28,32,87.5,2,12,0,0,0,,,,,,,,,,,,,,,,,,,,,1,4,0.0,3.0,1,78
7,Jacob Murphy,23.0,eng ENG,"RM,RB",25-271,90,0,0,0,0,2,0,1,0,38,1,0,3,0.1,0.1,0.0,2,0,11,25,44.0,0,20,3,1,1,,,,,,,,,,,,,,,,,,,,,3,2,0.0,3.0,1,78
8,Jamaal Lascelles,6.0,eng ENG,CB,27-010,45,0,0,0,0,0,0,0,0,18,0,1,0,0.0,0.0,0.0,0,0,8,10,80.0,1,6,0,0,0,,,,,,,,,,,,,,,,,,,,,5,2,0.0,3.0,1,78
9,Jamal Lewis,15.0,nir NIR,LB,22-301,90,0,0,0,0,0,0,0,0,38,4,0,0,0.0,0.0,0.0,3,0,19,31,61.3,3,23,2,1,0,,,,,,,,,,,,,,,,,,,,,2,3,0.0,3.0,1,78
10,Javier Manquillo,19.0,es ESP,RB,26-200,64,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,1,0,11,20,55.0,0,11,2,0,0,,,,,,,,,,,,,,,,,,,,,2,2,0.0,3.0,1,78
11,Joelinton,9.0,br BRA,FW,24-099,90,0,0,0,0,2,0,0,0,34,0,0,0,0.1,0.1,0.1,2,0,19,25,76.0,1,20,4,3,2,,,,,,,,,,,,,,,,,,,,,4,5,0.0,3.0,1,78
12,Karl Darlow,26.0,wls WAL,GK,30-044,90,0,0,0,0,0,0,0,0,28,0,0,0,0.0,0.0,0.0,0,0,13,26,50.0,0,10,0,0,0,3.0,2.0,2.0,33.3,1.3,5.0,17.0,29.4,18.0,4.0,61.1,40.4,7.0,85.7,55.1,11.0,3.0,27.3,0.0,5.7,0,2,0.0,3.0,1,78
13,Miguel Almirón,24.0,py PAR,RM,26-285,26,0,0,0,0,1,1,0,0,12,0,0,0,0.0,0.0,0.0,1,0,7,9,77.8,0,6,1,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0.0,3.0,1,78
14,Sean Longstaff,36.0,eng ENG,CM,23-022,90,0,0,0,0,1,0,0,0,43,0,1,0,0.0,0.0,0.0,0,0,30,37,81.1,2,19,1,1,1,,,,,,,,,,,,,,,,,,,,,23,39,0.3,3.0,1,78
0,14 Players,,,,,990,1,1,0,0,14,3,0,0,881,13,9,6,1.5,1.5,1.4,25,2,690,778,88.7,48,558,24,6,5,,,,,,,,,,,,,,,,,,,,,1,2,0.0,0.7,0,78
1,Antonio Rüdiger,2.0,de GER,CB,27-263,90,0,0,0,0,0,0,0,0,113,2,0,2,0.0,0.0,0.0,0,0,101,108,93.5,4,87,0,0,0,,,,,,,,,,,,,,,,,,,,,0,5,0.1,0.7,0,78
2,Ben Chilwell,21.0,eng ENG,LB,23-336,81,0,0,0,0,0,0,0,0,92,1,1,1,0.0,0.0,0.0,1,0,68,79,86.1,3,60,2,0,0,,,,,,,,,,,,,,,,,,,,,0,1,0.0,0.7,0,78
3,Callum Hudson-Odoi,20.0,eng ENG,LW,20-014,15,0,0,0,0,1,0,0,0,7,0,0,0,0.1,0.1,0.0,2,0,6,7,85.7,1,4,1,0,0,,,,,,,,,,,,,,,,,,,,,1,4,0.1,0.7,0,78
4,Edouard Mendy,16.0,sn SEN,GK,28-265,90,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,0,0,36,43,83.7,0,30,0,0,0,1.0,0.0,1.0,100.0,0.2,10.0,16.0,62.5,39.0,2.0,38.5,30.5,4.0,25.0,23.3,12.0,2.0,16.7,1.0,12.9,1,0,0.0,0.7,0,78
5,Emerson Palmieri,33.0,it ITA,LB,26-110,9,0,0,0,0,0,0,0,0,13,1,0,0,0.0,0.0,0.0,0,0,9,9,100.0,0,8,0,0,0,,,,,,,,,,,,,,,,,,,,,1,4,0.1,0.7,0,78
6,Hakim Ziyech,22.0,ma MAR,RW,27-247,86,0,0,0,0,1,0,0,0,68,1,3,0,0.0,0.0,0.1,4,0,44,60,73.3,5,43,0,1,1,,,,,,,,,,,,,,,,,,,,,3,5,0.0,0.7,0,78
7,Kurt Zouma,15.0,fr FRA,CB,26-025,90,0,0,0,0,1,0,0,0,118,0,0,1,0.1,0.1,0.0,1,0,102,106,96.2,7,77,0,0,0,,,,,,,,,,,,,,,,,,,,,1,3,0.1,0.7,0,78
