index,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp_x,Att_x,Cmp%_x,PrgP,Carries,PrgC,Att_x,Succ,SoTA,GA,Saves,Save%,PSxG,Cmp_y,Att_y,Cmp%_y,Att (GK),Thr,Launch%,AvgLen,Att_y,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,Clr,Recov,home,game_id
1,Boubakary Soumaré,42.0,fr FRA,DM,24-077,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,31.0,77.4,1.0,25.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,6.0,1,356
2,Daniel Iversen,31.0,dk DEN,GK,25-300,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,30.0,56.7,0.0,14.0,0.0,0.0,0.0,5.0,3.0,2.0,40.0,1.8,5.0,18.0,27.8,25.0,5.0,56.0,45.0,5.0,80.0,59.2,10.0,0.0,0.0,1.0,27.0,0.0,1.0,1,356
3,Harry Souttar,15.0,au AUS,CB,24-205,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,4.0,1,356
4,Harvey Barnes,7.0,eng ENG,LW,25-157,60,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,24.0,1.0,0.0,2.0,0.0,0.0,0.1,1.0,0.0,11.0,13.0,84.6,3.0,17.0,3.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,0.0,7.0,1,356
5,James Maddison,10.0,eng ENG,"RW,AM",26-173,90,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,47.0,2.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,20.0,36.0,55.6,1.0,26.0,3.0,8.0,4.0,,,,,,,,,,,,,,,,,,,,,1.0,5.0,1,356
6,Jamie Vardy,9.0,eng ENG,FW,36-124,90,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,12.0,1.0,0.0,0.0,0.3,0.3,0.0,2.0,0.0,4.0,5.0,80.0,0.0,4.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1,356
7,Jonny Evans,6.0,nir NIR,CB,35-132,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,27.0,40.0,67.5,1.0,20.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,4.0,1,356
8,Luke Thomas,33.0,eng ENG,LB,21-339,24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,14.0,71.4,2.0,9.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3.0,8.0,1,356
9,Patson Daka,20.0,zm ZAM,"LW,RW",24-218,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,18.0,77.8,0.0,11.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,2.0,7.0,1,356
10,Ricardo Pereira,21.0,pt POR,RB,29-221,66,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,45.0,2.0,0.0,3.0,0.0,0.0,0.1,1.0,0.0,22.0,32.0,68.8,2.0,13.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1,356
11,Tetê,37.0,br BRA,"RW,LW",23-089,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,13.0,84.6,1.0,12.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,8.0,7.0,1,356
12,Timothy Castagne,27.0,be BEL,"LB,RB",27-161,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,39.0,74.4,1.0,18.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,3.0,4.0,1,356
13,Wilfred Ndidi,25.0,ng NGA,DM,26-150,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0,50.0,1.0,12.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,2.0,1,356
14,Wout Faes,3.0,be BEL,CB,25-042,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,32.0,81.3,0.0,17.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1,356
15,Youri Tielemans,8.0,be BEL,"AM,DM",26-008,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,7.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,31.0,49.0,63.3,2.0,33.0,0.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,19.0,57.0,1,356
0,15 Players,,,,,990,3.0,3.0,0.0,0.0,16.0,5.0,1.0,0.0,831.0,18.0,6.0,9.0,2.2,2.2,2.1,28.0,6.0,611.0,725.0,84.3,43.0,516.0,29.0,26.0,14.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,0,356
1,Alisson,1.0,br BRA,GK,30-225,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,41.0,92.7,0.0,31.0,0.0,0.0,0.0,4.0,0.0,4.0,100.0,1.2,3.0,6.0,50.0,40.0,7.0,12.5,23.5,1.0,100.0,56.0,6.0,1.0,16.7,7.0,23.3,0.0,7.0,0,356
2,Andrew Robertson,26.0,sct SCO,LB,29-065,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,1.0,0.0,0.0,0.1,1.0,0.0,78.0,90.0,86.7,12.0,63.0,4.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,356
3,Cody Gakpo,18.0,nl NED,FW,24-008,90,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,31.0,4.0,0.0,3.0,0.4,0.4,0.6,4.0,1.0,14.0,17.0,82.4,4.0,21.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,6.0,0,356
4,Curtis Jones,17.0,eng ENG,LM,22-105,83,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,75.0,3.0,0.0,0.0,0.5,0.5,0.2,4.0,0.0,60.0,66.0,90.9,5.0,51.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,356
5,Diogo Jota,20.0,pt POR,LW,26-162,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,5.0,80.0,0.0,3.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,0.0,5.0,0,356
6,Fabinho,3.0,br BRA,CM,29-204,90,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,89.0,5.0,1.0,3.0,0.1,0.1,0.0,1.0,0.0,65.0,74.0,87.8,1.0,43.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0,356
7,Fabio Carvalho,28.0,pt POR,LM,20-258,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,75.0,1.0,4.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,6.0,0,356
8,Harvey Elliott,19.0,eng ENG,RW,20-041,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,5.0,0,356
9,Ibrahima Konaté,5.0,fr FRA,CB,23-355,90,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,72.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,52.0,64.0,81.3,1.0,51.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0,356
10,James Milner,7.0,eng ENG,RM,37-131,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,16.0,75.0,2.0,9.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,7.0,0,356
11,Jordan Henderson,14.0,eng ENG,RM,32-332,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,1.0,0.0,1.0,0.0,0.0,0.1,5.0,2.0,51.0,59.0,86.4,3.0,41.0,4.0,7.0,5.0,,,,,,,,,,,,,,,,,,,,,4.0,8.0,0,356
12,Luis Díaz,23.0,co COL,LW,26-122,73,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,69.0,2.0,2.0,0.0,0.1,0.1,0.1,3.0,0.0,42.0,50.0,84.0,4.0,45.0,4.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,2.0,4.0,0,356
13,Mohamed Salah,11.0,eg EGY,RW,30-334,87,0.0,3.0,0.0,0.0,5.0,1.0,0.0,0.0,52.0,1.0,0.0,0.0,0.9,0.9,0.9,4.0,3.0,31.0,40.0,77.5,6.0,41.0,5.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,9.0,0,356
14,Trent Alexander-Arnold,66.0,eng ENG,RB,24-220,90,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,119.0,0.0,1.0,0.0,0.1,0.1,0.0,2.0,0.0,84.0,113.0,74.3,2.0,60.0,3.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0,356
15,Virgil van Dijk,4.0,nl NED,CB,31-311,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,85.0,90.6,2.0,51.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,10.0,63.0,0,356
0,16 Players,,,,,990,3.0,3.0,0.0,0.0,22.0,8.0,2.0,0.0,400.0,11.0,9.0,9.0,3.7,3.7,2.6,37.0,6.0,211.0,296.0,71.3,29.0,207.0,16.0,22.0,11.0,,,,,,,,,,,,,,,,,,,,,0.0,3.0,1,357
1,Alexander Isak,14.0,se SWE,LW,23-239,89,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,31.0,1.0,0.0,2.0,0.1,0.1,0.0,3.0,0.0,10.0,15.0,66.7,2.0,21.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,0.0,4.0,1,357
2,Allan Saint-Maximin,10.0,fr FRA,LW,26-067,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1,357
3,Anthony Gordon,8.0,eng ENG,RW,22-083,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,11.0,1,357
4,Bruno Guimarães,39.0,br BRA,CM,25-183,90,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,44.0,4.0,4.0,0.0,0.2,0.2,0.0,5.0,0.0,23.0,30.0,76.7,7.0,25.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1,357
5,Callum Wilson,9.0,eng ENG,FW,31-080,90,1.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,23.0,0.0,0.0,0.0,1.7,1.7,0.3,6.0,2.0,8.0,10.0,80.0,1.0,13.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,6.0,1,357
6,Dan Burn,33.0,eng ENG,LB,31-009,90,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,49.0,3.0,0.0,0.0,0.7,0.7,0.0,3.0,0.0,34.0,41.0,82.9,2.0,15.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1,357
7,Elliot Anderson,32.0,eng ENG,RM,20-193,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,80.0,1.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,6.0,1,357
8,Fabian Schär,5.0,ch SUI,CB,31-149,90,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,35.0,0.0,0.0,0.0,0.3,0.3,0.0,2.0,0.0,18.0,30.0,60.0,1.0,15.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,2.0,1,357
9,Javier Manquillo,19.0,es ESP,RB,29-013,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,357
10,Joe Willock,28.0,eng ENG,RM,23-271,60,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,0.0,1.0,0.1,0.1,0.4,4.0,1.0,14.0,17.0,82.4,3.0,16.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,7.0,1,357
11,Joelinton,7.0,br BRA,LM,26-277,89,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,0.0,2.0,2.0,0.1,0.1,0.0,3.0,0.0,18.0,25.0,72.0,3.0,25.0,2.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,5.0,1,357
12,Kieran Trippier,2.0,eng ENG,RB,32-241,89,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,1.0,1.0,1.0,0.0,0.0,0.5,3.0,1.0,25.0,44.0,56.8,3.0,15.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3.0,6.0,1,357
13,Matt Targett,13.0,eng ENG,LM,27-242,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,9.0,1,357
14,Miguel Almirón,24.0,py PAR,RW,29-097,89,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,34.0,2.0,2.0,1.0,0.5,0.5,1.3,7.0,2.0,18.0,20.0,90.0,4.0,26.0,4.0,6.0,3.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,357
15,Nick Pope,22.0,eng ENG,GK,31-029,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,24.0,41.7,0.0,14.0,0.0,0.0,0.0,2.0,1.0,1.0,50.0,0.2,7.0,19.0,36.8,20.0,3.0,75.0,50.2,4.0,100.0,55.5,5.0,1.0,20.0,5.0,25.2,2.0,2.0,1,357
16,Sven Botman,4.0,nl NED,CB,23-126,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,24.0,29.0,82.8,2.0,15.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,9.0,63.0,1,357
0,16 Players,,,,,990,1.0,1.0,0.0,0.0,8.0,2.0,4.0,0.0,656.0,14.0,2.0,14.0,0.5,0.5,0.5,16.0,2.0,462.0,553.0,83.5,33.0,317.0,19.0,29.0,15.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0,357
1,Alexis Mac Allister,10.0,ar ARG,DM,24-145,35,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,24.0,28.0,85.7,3.0,17.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,357
2,Billy Gilmour,27.0,sct SCO,DM,21-341,55,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,1.0,1.0,0.0,0.0,0.0,0.1,1.0,1.0,34.0,38.0,89.5,3.0,15.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0,357
3,Cameron Peupion,51.0,au AUS,AM,20-237,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,3.0,4.0,75.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0,357
4,Danny Welbeck,18.0,eng ENG,FW,32-173,55,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,9.0,88.9,0.0,10.0,1.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0,357
5,Deniz Undav,21.0,de GER,AM,26-303,84,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,31.0,0.0,0.0,1.0,0.2,0.2,0.0,0.0,0.0,12.0,20.0,60.0,1.0,12.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0,357
6,Evan Ferguson,28.0,ie IRL,FW,18-211,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,9.0,10.0,90.0,1.0,4.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,357
7,Facundo Buonanotte,40.0,ar ARG,RW,18-146,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,73.3,0.0,8.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,0,357
8,Jan Paul van Hecke,29.0,nl NED,CB,22-344,90,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,3.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,80.0,87.0,92.0,6.0,52.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0,357
9,Jason Steele,23.0,eng ENG,GK,32-273,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,46.0,55.0,83.6,0.0,37.0,0.0,1.0,1.0,8.0,4.0,5.0,50.0,2.8,7.0,12.0,58.3,48.0,5.0,22.9,24.6,6.0,16.7,16.8,13.0,1.0,7.7,3.0,16.9,3.0,4.0,0,357
10,Julio Enciso,20.0,py PAR,RW,19-115,35,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,0.2,0.2,0.0,1.0,0.0,7.0,10.0,70.0,3.0,6.0,1.0,6.0,3.0,,,,,,,,,,,,,,,,,,,,,1.0,3.0,0,357
11,Kaoru Mitoma,22.0,jp JPN,LW,25-363,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.1,0.1,0.0,2.0,1.0,11.0,15.0,73.3,1.0,14.0,3.0,7.0,3.0,,,,,,,,,,,,,,,,,,,,,1.0,7.0,0,357
12,Lewis Dunk,5.0,eng ENG,CB,31-178,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,62.0,68.0,91.2,0.0,34.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,3.0,13.0,0,357
13,Moisés Caicedo,25.0,ec ECU,"RB,DM",21-197,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,80.0,1.0,0.0,1.0,0.0,0.0,0.1,1.0,0.0,56.0,69.0,81.2,6.0,39.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,2.0,6.0,0,357
14,Odeluga Offiah,42.0,eng ENG,RB,20-204,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,83.3,0.0,13.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,5.0,0,357
15,Pascal Groß,13.0,de GER,DM,31-337,68,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,54.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,38.0,47.0,80.9,3.0,20.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,0,357
16,Pervis Estupiñán,30.0,ec ECU,LB,25-117,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,3.0,0.0,0.0,0.0,0.0,0.1,4.0,0.0,41.0,54.0,75.9,6.0,33.0,6.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,16.0,51.0,0,357
0,15 Players,,,,,990,1.0,1.0,0.0,0.0,22.0,7.0,1.0,0.0,730.0,12.0,1.0,8.0,1.7,1.7,1.3,40.0,2.0,531.0,636.0,83.5,43.0,458.0,22.0,12.0,5.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,358
1,Arnaut Danjuma,16.0,nl NED,RM,26-109,65,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.2,0.2,0.0,1.0,0.0,18.0,22.0,81.8,1.0,17.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,3.0,1,358
2,Ben Davies,33.0,wls WAL,LB,30-026,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,1.0,0.0,0.0,0.0,0.0,0.1,3.0,0.0,41.0,51.0,80.4,1.0,34.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1,358
3,Clément Lenglet,34.0,fr FRA,CB,27-337,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,89.0,1.0,0.0,1.0,0.1,0.1,0.0,1.0,0.0,73.0,82.0,89.0,3.0,55.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1,358
4,Davinson Sánchez,6.0,co COL,CB,26-342,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,89.0,4.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,71.0,79.0,89.9,3.0,56.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,5.0,1,358
5,Dejan Kulusevski,21.0,se SWE,"FW,RM",23-025,74,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,41.0,0.0,0.0,3.0,0.1,0.1,0.5,8.0,1.0,23.0,32.0,71.9,4.0,27.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,5.0,1,358
6,Emerson,12.0,br BRA,RB,24-126,74,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,57.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,37.0,46.0,80.4,3.0,25.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,358
7,Fraser Forster,20.0,eng ENG,GK,35-064,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,35.0,65.7,0.0,22.0,0.0,0.0,0.0,4.0,3.0,1.0,25.0,2.1,5.0,13.0,38.5,28.0,3.0,28.6,31.7,7.0,71.4,47.0,10.0,1.0,10.0,1.0,15.3,0.0,1.0,1,358
8,Harry Kane,10.0,eng ENG,FW,29-296,90,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,42.0,0.0,0.0,0.0,0.1,0.1,0.1,2.0,0.0,22.0,31.0,71.0,5.0,25.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,4.0,5.0,1,358
9,Ivan Perišić,14.0,hr CRO,LB,34-107,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,13.0,46.2,1.0,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,358
10,Lucas Moura,27.0,br BRA,"RM,FW",30-280,25,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.1,0.1,0.1,1.0,0.0,12.0,16.0,75.0,3.0,13.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,4.0,7.0,1,358
11,Oliver Skipp,4.0,eng ENG,CM,22-246,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,55.0,58.0,94.8,3.0,41.0,0.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,4.0,7.0,1,358
12,Pedro Porro,23.0,es ESP,RB,23-249,16,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,39.0,1.0,0.0,1.0,0.2,0.2,0.2,3.0,0.0,28.0,36.0,77.8,3.0,23.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,3.0,1,358
13,Richarlison,9.0,br BRA,FW,26-010,16,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,10.0,0.0,0.0,0.0,0.4,0.4,0.0,3.0,0.0,4.0,7.0,57.1,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,2.0,1,358
14,Son Heung-min,7.0,kr KOR,LM,30-316,90,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,50.0,1.0,0.0,0.0,0.4,0.4,0.4,9.0,0.0,36.0,40.0,90.0,3.0,37.0,5.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,0.0,4.0,1,358
15,Yves Bissouma,38.0,ml MLI,CM,26-263,90,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,93.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,82.0,88.0,93.2,10.0,72.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,14.0,47.0,1,358
0,16 Players,,,,,990,3.0,3.0,0.0,0.0,11.0,4.0,1.0,0.0,513.0,11.0,4.0,26.0,1.2,1.2,1.0,18.0,6.0,307.0,399.0,76.9,29.0,303.0,15.0,12.0,6.0,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0,358
1,Aaron Hickey,2.0,sct SCO,RB,20-344,88,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,1.0,0.0,0.0,0.1,1.0,1.0,31.0,38.0,81.6,2.0,25.0,3.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0,358
