index,Player,#_x,Nation,Pos_x,Age,Min,Gls,Ast,PK,PKatt,Sh_x,SoT,CrdY_x,CrdR_x,Touches,Tkl_x,Int_x,Blocks_x,xG,npxG,xAG,SCA,GCA,Cmp_x,Att_x,Cmp%_x,PrgP,Carries,PrgC,Att_x,Succ,#_y,Pos_y,Tkl_y,TklW_x,Def 3rd,Mid 3rd,Att 3rd,Tkl_y,Att_y,Tkl%,Lost_x,Blocks_y,Sh_y,Pass,Int_y,Tkl+Int,Clr,Err,#,Pos,CrdY_y,CrdR_y,2CrdY,Fls,Fld,Off,Crs,Int,TklW_y,PKwon,PKcon,OG,Recov,Won,Lost_y,Won%,SoTA,GA,Saves,Save%,PSxG,Cmp_y,Att,Cmp%_y,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,home,game_id
3,Andre Gray,18.0,jm JAM,FW,27-277,18,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,2,4,50.0,0,4,0,0,0,18.0,FW,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,18.0,FW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,308
4,Ben Foster,26.0,eng ENG,GK,35-361,90,0,0,0,0,0,0,0,0,29,0,0,0,0.0,0.0,0.0,0,0,14,24,58.3,0,8,0,0,0,26.0,GK,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,26.0,GK,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,5.0,2.0,3.0,60.0,1.9,13.0,22.0,59.1,21.0,0.0,90.5,51.9,3.0,100.0,66.7,4.0,0.0,0.0,3.0,19.8,0,308
5,Christian Kabasele,27.0,be BEL,CB,28-034,90,0,0,0,0,0,0,0,0,29,3,0,2,0.0,0.0,0.0,0,0,15,19,78.9,1,12,0,0,0,27.0,CB,3,2,2,1,0,1,1,100.0,0,2,1,1,0,3,5,0,27.0,CB,0,0,0,0,1,0,0,0,2,0,0,0,2,3,1,75.0,,,,,,,,,,,,,,,,,,,,,0,308
6,Daryl Janmaat,2.0,nl NED,RB,29-251,54,0,0,0,0,2,0,0,0,27,1,1,0,0.1,0.1,0.1,1,0,15,21,71.4,5,14,5,0,0,2.0,RB,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,1,0,2.0,RB,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,0,308
7,Gerard Deulofeu,7.0,es ESP,FW,25-017,72,0,0,0,0,2,2,0,0,54,0,1,0,0.1,0.1,0.1,9,0,27,37,73.0,3,32,10,7,2,7.0,FW,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,7.0,FW,0,0,0,0,0,3,6,1,0,0,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,0,308
8,Isaac Success,10.0,ng NGA,AM,23-082,10,0,1,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.7,1,1,1,2,50.0,0,4,1,0,0,10.0,AM,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10.0,AM,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0.0,,,,,,,,,,,,,,,,,,,,,0,308
9,Kiko Femenía,21.0,es ESP,RB,28-056,36,0,0,0,0,1,1,0,0,24,1,0,1,0.0,0.0,0.0,1,0,15,19,78.9,2,9,0,0,0,21.0,RB,1,1,0,0,1,0,0,,0,1,0,1,0,1,1,0,21.0,RB,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,0,308
10,Miguel Britos,3.0,uy URU,CB,33-256,90,0,0,0,0,0,0,0,0,44,2,2,1,0.0,0.0,0.0,0,0,26,32,81.3,3,19,0,1,0,3.0,CB,2,1,2,0,0,1,3,33.3,2,1,1,0,2,4,4,1,3.0,CB,0,0,0,2,1,0,1,2,1,0,0,0,9,3,2,60.0,,,,,,,,,,,,,,,,,,,,,0,308
11,Roberto Pereyra,37.0,ar ARG,AM,28-082,90,0,0,0,0,3,2,0,0,71,0,0,0,0.2,0.2,0.2,4,0,50,58,86.2,2,55,6,4,2,37.0,AM,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,37.0,AM,0,0,0,2,1,0,3,0,0,0,0,0,9,0,0,,,,,,,,,,,,,,,,,,,,,,0,308
12,Troy Deeney,9.0,eng ENG,FW,30-274,90,0,0,0,0,3,2,0,0,41,0,0,1,0.2,0.2,0.1,5,0,20,31,64.5,7,19,0,1,0,9.0,FW,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,9.0,FW,0,0,0,0,1,0,1,0,0,0,0,0,1,14,7,66.7,,,,,,,,,,,,,,,,,,,,,0,308
13,Will Hughes,19.0,eng ENG,AM,23-347,80,0,0,0,0,2,0,1,0,54,3,0,3,0.1,0.1,0.0,3,0,28,40,70.0,7,35,1,3,2,19.0,AM,3,3,1,1,1,2,4,50.0,2,3,0,3,0,3,1,0,19.0,AM,1,0,0,1,2,0,1,0,3,0,0,0,9,1,0,100.0,,,,,,,,,,,,,,,,,,,,,0,308
0,12 Players,,,,,990,1,1,0,0,6,1,1,0,463,15,6,13,0.5,0.5,0.4,11,1,225,359,62.7,13,175,10,11,6,,,15,10,6,7,2,7,23,30.4,16,13,4,9,6,21,29,0,,,1,0,0,12,10,1,7,6,10,0,0,0,46,36,26,58.1,,,,,,,,,,,,,,,,,,,,,1,309
1,Ashley Barnes,10.0,eng ENG,FW,29-151,90,0,0,0,0,1,0,0,0,31,3,0,2,0.1,0.1,0.0,3,0,8,16,50.0,0,12,0,0,0,10.0,FW,3,2,0,2,1,0,0,,0,2,1,1,0,3,1,0,10.0,FW,0,0,0,3,3,0,0,0,2,0,0,0,1,6,12,33.3,,,,,,,,,,,,,,,,,,,,,1,309
2,Ashley Westwood,18.0,eng ENG,CM,28-363,90,0,0,0,0,0,0,0,0,53,1,1,3,0.0,0.0,0.0,1,0,32,46,69.6,3,20,0,0,0,18.0,CM,1,1,0,1,0,1,2,50.0,1,3,0,3,1,2,1,0,18.0,CM,0,0,0,2,2,0,1,1,1,0,0,0,7,0,0,,,,,,,,,,,,,,,,,,,,,,1,309
3,Ben Mee,6.0,eng ENG,CB,29-190,90,0,0,0,0,0,0,0,0,56,2,1,1,0.0,0.0,0.0,1,0,32,49,65.3,2,22,0,1,1,6.0,CB,2,2,2,0,0,1,2,50.0,1,1,1,0,1,3,4,0,6.0,CB,0,0,0,1,0,0,0,1,2,0,0,0,4,10,0,100.0,,,,,,,,,,,,,,,,,,,,,1,309
4,Charlie Taylor,3.0,eng ENG,LB,25-193,90,0,0,0,0,0,0,0,0,84,1,1,2,0.0,0.0,0.0,0,0,44,68,64.7,3,28,2,4,3,3.0,LB,1,0,0,1,0,0,3,0.0,3,2,1,1,1,2,8,0,3.0,LB,0,0,0,0,1,0,1,1,0,0,0,0,10,6,3,66.7,,,,,,,,,,,,,,,,,,,,,1,309
5,Chris Wood,11.0,nz NZL,FW,27-113,90,0,0,0,0,2,0,0,0,26,0,0,0,0.3,0.3,0.0,1,0,12,20,60.0,0,16,1,1,1,11.0,FW,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0,11.0,FW,0,0,0,1,1,1,1,0,0,0,0,0,4,3,4,42.9,,,,,,,,,,,,,,,,,,,,,1,309
6,Dwight McNeil,31.0,eng ENG,LM,19-128,86,1,0,0,0,1,1,1,0,40,1,1,0,0.0,0.0,0.2,3,0,18,29,62.1,0,21,6,3,1,31.0,LM,1,0,0,1,0,0,4,0.0,4,0,0,0,1,2,5,0,31.0,LM,1,0,0,1,0,0,4,1,0,0,0,0,4,0,3,0.0,,,,,,,,,,,,,,,,,,,,,1,309
7,Jack Cork,4.0,eng ENG,CM,29-278,90,0,0,0,0,1,0,0,0,36,1,0,1,0.0,0.0,0.1,0,0,20,26,76.9,1,14,0,0,0,4.0,CM,1,1,0,1,0,1,4,25.0,3,1,0,1,0,1,1,0,4.0,CM,0,0,0,0,0,0,0,0,1,0,0,0,4,4,2,66.7,,,,,,,,,,,,,,,,,,,,,1,309
8,James Tarkowski,5.0,eng ENG,CB,26-131,90,0,1,0,0,0,0,0,0,37,4,2,2,0.0,0.0,0.0,1,1,18,25,72.0,1,10,0,0,0,5.0,CB,4,3,3,1,0,2,2,100.0,0,2,1,1,2,6,3,0,5.0,CB,0,0,0,2,2,0,0,2,3,0,0,0,3,2,0,100.0,,,,,,,,,,,,,,,,,,,,,1,309
9,Jeff Hendrick,13.0,ie IRL,RM,27-058,90,0,0,0,0,0,0,0,0,23,2,0,1,0.0,0.0,0.0,0,0,5,15,33.3,1,6,0,0,0,13.0,RM,2,1,1,0,1,2,3,66.7,1,1,0,1,0,2,1,0,13.0,RM,0,0,0,2,0,0,0,0,1,0,0,0,3,2,1,66.7,,,,,,,,,,,,,,,,,,,,,1,309
10,Jóhann Berg Guðmundsson,7.0,is ISL,LM,28-154,4,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,3,4,75.0,0,4,0,2,0,7.0,LM,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7.0,LM,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,1,309
11,Phil Bardsley,26.0,sct SCO,RB,33-275,90,0,0,0,0,1,0,0,0,37,0,0,1,0.0,0.0,0.0,1,0,17,29,58.6,2,9,1,0,0,26.0,RB,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,4,0,26.0,RB,0,0,0,0,1,0,0,0,0,0,0,0,3,2,1,66.7,,,,,,,,,,,,,,,,,,,,,1,309
0,14 Players,,,,,990,0,0,0,0,8,1,1,0,683,16,5,16,0.5,0.5,0.3,16,0,452,597,75.7,34,338,30,23,16,,,16,10,9,6,1,5,11,45.5,6,16,2,14,5,21,12,0,,,1,0,0,10,11,2,22,5,10,0,0,1,46,26,36,41.9,,,,,,,,,,,,,,,,,,,,,0,309
1,Adama Traoré,37.0,es ESP,"WB,RW",23-064,71,0,0,0,0,0,0,0,0,62,1,0,2,0.0,0.0,0.0,1,0,35,55,63.6,2,25,9,7,7,37.0,"WB,RW",1,1,1,0,0,0,0,,0,2,0,2,0,1,0,0,37.0,"WB,RW",0,0,0,0,0,1,5,0,1,0,0,0,1,5,3,62.5,,,,,,,,,,,,,,,,,,,,,0,309
2,Conor Coady,16.0,eng ENG,CB,26-033,90,0,0,0,0,0,0,0,0,63,0,0,2,0.0,0.0,0.0,1,0,45,58,77.6,0,42,1,0,0,16.0,CB,0,0,0,0,0,0,0,,0,2,2,0,0,0,2,0,16.0,CB,0,0,0,0,0,0,0,0,0,0,0,1,9,0,2,0.0,,,,,,,,,,,,,,,,,,,,,0,309
3,Diogo Jota,18.0,pt POR,"FW,LW",22-116,90,0,0,0,0,1,0,0,0,43,0,0,0,0.1,0.1,0.1,4,0,26,33,78.8,4,23,6,8,4,18.0,"FW,LW",0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,18.0,"FW,LW",0,0,0,1,2,0,2,0,0,0,0,0,3,0,3,0.0,,,,,,,,,,,,,,,,,,,,,0,309
4,Hélder Costa,10.0,ao ANG,RW,25-077,19,0,0,0,0,0,0,0,0,13,0,0,0,0.0,0.0,0.0,1,0,10,12,83.3,2,10,1,1,0,10.0,RW,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10.0,RW,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,0,309
5,Ivan Cavaleiro,7.0,pt POR,FW,25-163,58,0,0,0,0,1,0,0,0,32,1,0,2,0.1,0.1,0.0,1,0,17,22,77.3,2,19,2,1,1,7.0,FW,1,0,0,0,1,0,1,0.0,1,2,0,2,0,1,0,0,7.0,FW,0,0,0,1,0,1,2,0,0,0,0,0,1,0,8,0.0,,,,,,,,,,,,,,,,,,,,,0,309
6,Jonny Castro,19.0,es ESP,"WB,LM",25-027,90,0,0,0,0,2,1,0,0,59,1,1,1,0.1,0.1,0.0,0,0,37,51,72.5,2,30,7,1,0,19.0,"WB,LM",1,1,1,0,0,0,0,,0,1,0,1,1,2,0,0,19.0,"WB,LM",0,0,0,0,2,0,4,1,1,0,0,0,6,2,2,50.0,,,,,,,,,,,,,,,,,,,,,0,309
7,João Moutinho,28.0,pt POR,CM,32-203,90,0,0,0,0,0,0,0,0,86,1,1,2,0.0,0.0,0.2,3,0,63,79,79.7,5,38,0,1,0,28.0,CM,1,1,0,1,0,1,1,100.0,0,2,0,2,1,2,0,0,28.0,CM,0,0,0,1,3,0,6,1,1,0,0,0,4,1,2,33.3,,,,,,,,,,,,,,,,,,,,,0,309
8,Leander Dendoncker,32.0,be BEL,CM,23-349,58,0,0,0,0,0,0,0,0,37,1,0,1,0.0,0.0,0.1,2,0,27,34,79.4,1,8,1,1,1,32.0,CM,1,0,0,1,0,0,3,0.0,3,1,0,1,0,1,1,0,32.0,CM,0,0,0,1,0,0,0,0,0,0,0,0,2,2,8,20.0,,,,,,,,,,,,,,,,,,,,,0,309
9,Matt Doherty,2.0,ie IRL,RM,27-073,32,0,0,0,0,1,0,0,0,27,2,0,1,0.1,0.1,0.0,0,0,18,22,81.8,1,14,0,1,1,2.0,RM,2,2,2,0,0,2,2,100.0,0,1,0,1,0,2,0,0,2.0,RM,0,0,0,0,1,0,1,0,2,0,0,0,2,1,2,33.3,,,,,,,,,,,,,,,,,,,,,0,309
10,Raúl Jiménez,9.0,mx MEX,FW,27-329,32,0,0,0,0,2,0,0,0,9,0,0,1,0.1,0.1,0.0,1,0,3,5,60.0,0,7,0,0,0,9.0,FW,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,9.0,FW,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0.0,,,,,,,,,,,,,,,,,,,,,0,309
11,Romain Saïss,27.0,ma MAR,CB,29-004,90,0,0,0,0,0,0,0,0,95,5,1,1,0.0,0.0,0.0,1,0,66,83,79.5,11,38,1,1,1,27.0,CB,5,3,4,1,0,2,2,100.0,0,1,0,1,1,6,4,0,27.0,CB,0,0,0,2,2,0,0,1,3,0,0,0,5,9,0,100.0,,,,,,,,,,,,,,,,,,,,,0,309
12,Rui Patrício,11.0,pt POR,GK,31-043,90,0,0,0,0,0,0,0,0,22,0,0,0,0.0,0.0,0.0,0,0,14,22,63.6,0,13,0,0,0,11.0,GK,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,11.0,GK,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,1.0,2.0,0.0,-100.0,0.3,4.0,10.0,40.0,17.0,3.0,35.3,34.9,5.0,80.0,49.0,5.0,0.0,0.0,0.0,,0,309
13,Rúben Neves,8.0,pt POR,CM,22-017,90,0,0,0,0,1,0,1,0,67,2,1,3,0.0,0.0,0.0,0,0,46,59,78.0,3,35,1,0,0,8.0,CM,2,1,1,1,0,0,0,,0,3,0,3,1,3,1,0,8.0,CM,1,0,0,2,0,0,0,1,1,0,0,0,2,0,1,0.0,,,,,,,,,,,,,,,,,,,,,0,309
0,14 Players,,,,,990,0,0,0,0,3,1,1,0,594,23,14,11,0.1,0.1,0.1,5,0,356,473,75.3,27,325,9,20,7,,,23,16,10,12,1,9,21,42.9,12,11,4,7,14,37,26,0,,,1,0,0,7,12,2,17,14,16,0,0,0,58,21,20,51.2,,,,,,,,,,,,,,,,,,,,,1,310
1,Aaron Cresswell,3.0,eng ENG,LB,29-105,90,0,0,0,0,0,0,0,0,71,3,2,0,0.0,0.0,0.0,0,0,48,59,81.4,3,38,0,0,0,3.0,LB,3,3,1,2,0,1,2,50.0,1,0,0,0,2,5,5,0,3.0,LB,0,0,0,0,2,1,3,2,3,0,0,0,11,3,2,60.0,,,,,,,,,,,,,,,,,,,,,1,310
2,Angelo Ogbonna,21.0,it ITA,CB,30-311,90,0,0,0,0,0,0,0,0,62,3,2,3,0.0,0.0,0.0,0,0,34,42,81.0,2,31,2,0,0,21.0,CB,3,1,3,0,0,1,2,50.0,1,3,2,1,2,5,10,0,21.0,CB,0,0,0,0,0,0,0,2,1,0,0,0,3,6,5,54.5,,,,,,,,,,,,,,,,,,,,,1,310
3,Declan Rice,41.0,eng ENG,"CM,DM",20-075,90,0,0,0,0,0,0,1,0,47,1,4,2,0.0,0.0,0.0,0,0,38,39,97.4,0,30,1,3,3,41.0,"CM,DM",1,0,1,0,0,1,2,50.0,1,2,0,2,4,5,0,0,41.0,"CM,DM",1,0,0,2,0,0,0,4,0,0,0,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,1,310
4,Grady Diangana,45.0,cd COD,RM,20-345,24,0,0,0,0,0,0,0,0,11,1,0,1,0.0,0.0,0.0,0,0,2,4,50.0,1,5,0,1,0,45.0,RM,1,1,1,0,0,0,0,,0,1,0,1,0,1,1,0,45.0,RM,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,1,310
5,Issa Diop,23.0,fr FRA,CB,22-080,90,0,0,0,0,0,0,0,0,67,4,1,1,0.0,0.0,0.0,0,0,46,57,80.7,4,39,0,0,0,23.0,CB,4,2,2,2,0,2,4,50.0,2,1,1,0,1,5,4,0,23.0,CB,0,0,0,0,1,0,0,1,2,0,0,0,6,5,1,83.3,,,,,,,,,,,,,,,,,,,,,1,310
6,Javier Hernández,17.0,mx MEX,FW,30-302,45,0,0,0,0,0,0,0,0,6,1,0,0,0.0,0.0,0.0,0,0,2,4,50.0,1,5,0,0,0,17.0,FW,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,17.0,FW,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,1,310
7,Lucas Pérez,27.0,es ESP,FW,30-201,45,0,0,0,0,0,0,0,0,23,2,0,0,0.0,0.0,0.0,2,0,12,17,70.6,0,11,0,1,0,27.0,FW,2,2,1,1,0,0,1,0.0,1,0,0,0,0,2,0,0,27.0,FW,0,0,0,0,0,0,0,0,2,0,0,0,4,0,4,0.0,,,,,,,,,,,,,,,,,,,,,1,310
8,Manuel Lanzini,10.0,ar ARG,"LM,CM",26-043,90,0,0,0,0,0,0,0,0,50,0,0,0,0.0,0.0,0.1,2,0,37,47,78.7,1,41,1,3,1,10.0,"LM,CM",0,0,0,0,0,0,3,0.0,3,0,0,0,0,0,0,0,10.0,"LM,CM",0,0,0,0,2,0,2,0,0,0,0,0,3,1,1,50.0,,,,,,,,,,,,,,,,,,,,,1,310
9,Marko Arnautović,7.0,at AUT,FW,29-345,66,0,0,0,0,1,1,0,0,33,0,0,0,0.0,0.0,0.0,1,0,19,25,76.0,1,20,1,2,0,7.0,FW,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,7.0,FW,0,0,0,1,1,1,1,0,0,0,0,0,3,1,0,100.0,,,,,,,,,,,,,,,,,,,,,1,310
10,Michail Antonio,30.0,jm JAM,"LM,CM",29-002,45,0,0,0,0,0,0,0,0,26,2,0,2,0.0,0.0,0.0,0,0,8,14,57.1,1,16,1,7,3,30.0,"LM,CM",2,1,1,1,0,1,1,100.0,0,2,0,2,0,2,0,0,30.0,"LM,CM",0,0,0,1,1,0,3,0,1,0,0,0,2,1,3,25.0,,,,,,,,,,,,,,,,,,,,,1,310
11,Pablo Zabaleta,5.0,ar ARG,RB,34-073,90,0,0,0,0,1,0,0,0,72,1,3,2,0.0,0.0,0.0,0,0,38,64,59.4,4,25,1,0,0,5.0,RB,1,1,0,1,0,1,3,33.3,2,2,1,1,3,4,1,0,5.0,RB,0,0,0,0,2,0,1,3,1,0,0,0,6,1,0,100.0,,,,,,,,,,,,,,,,,,,,,1,310
12,Pedro Obiang,14.0,gq EQG,CM,27-003,45,0,0,0,0,0,0,0,0,29,2,2,0,0.0,0.0,0.0,0,0,17,20,85.0,3,16,0,0,0,14.0,CM,2,2,0,1,1,1,1,100.0,0,0,0,0,2,4,3,0,14.0,CM,0,0,0,0,0,0,0,2,2,0,0,0,3,2,1,66.7,,,,,,,,,,,,,,,,,,,,,1,310
13,Robert Snodgrass,11.0,sct SCO,"RM,CM",31-204,90,0,0,0,0,1,0,0,0,59,3,0,0,0.0,0.0,0.0,0,0,36,49,73.5,6,30,2,3,0,11.0,"RM,CM",3,3,0,3,0,1,2,50.0,1,0,0,0,0,3,0,0,11.0,"RM,CM",0,0,0,2,2,0,7,0,3,0,0,0,8,1,2,33.3,,,,,,,,,,,,,,,,,,,,,1,310
0,14 Players,,,,,990,2,2,0,0,17,9,1,0,612,24,19,9,1.9,1.9,1.8,31,4,370,484,76.4,42,358,24,21,12,,,24,21,13,9,2,13,20,65.0,7,9,0,9,19,43,22,0,,,1,0,0,14,6,3,21,19,21,0,0,0,61,20,21,48.8,,,,,,,,,,,,,,,,,,,,,0,310
1,André Gomes,8.0,pt POR,DM,25-243,90,0,0,0,0,1,0,0,0,70,4,1,0,0.0,0.0,0.0,1,0,55,63,87.3,9,50,3,1,0,8.0,DM,4,4,1,3,0,2,3,66.7,1,0,0,0,1,5,0,0,8.0,DM,0,0,0,2,0,0,0,1,4,0,0,0,7,2,1,66.7,,,,,,,,,,,,,,,,,,,,,0,310
2,Bernard,20.0,br BRA,LW,26-203,90,1,0,0,0,2,1,0,0,56,1,1,2,0.7,0.7,0.2,5,0,27,41,65.9,5,32,7,5,3,20.0,LW,1,1,0,1,0,0,0,,0,2,0,2,1,2,2,0,20.0,LW,0,0,0,1,0,0,2,1,1,0,0,0,14,0,1,0.0,,,,,,,,,,,,,,,,,,,,,0,310
3,Cenk Tosun,14.0,tr TUR,FW,27-296,3,0,0,0,0,0,0,0,0,4,0,1,0,0.0,0.0,0.0,0,0,2,2,100.0,1,4,0,0,0,14.0,FW,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,14.0,FW,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,0,310
4,Dominic Calvert-Lewin,29.0,eng ENG,FW,22-014,87,0,0,0,0,6,2,0,0,30,0,0,1,0.6,0.6,0.2,6,0,10,17,58.8,0,21,2,2,2,29.0,FW,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,29.0,FW,0,0,0,2,0,0,0,0,0,0,0,0,5,4,6,40.0,,,,,,,,,,,,,,,,,,,,,0,310
5,Gylfi Sigurðsson,10.0,is ISL,AM,29-203,84,0,1,0,0,2,2,0,0,55,1,1,0,0.2,0.2,0.5,5,1,35,45,77.8,6,30,2,3,0,10.0,AM,1,1,1,0,0,1,4,25.0,3,0,0,0,1,2,1,0,10.0,AM,0,0,0,0,1,0,4,1,1,0,0,0,3,0,2,0.0,,,,,,,,,,,,,,,,,,,,,0,310
6,Idrissa Gana Gueye,17.0,sn SEN,DM,29-185,90,0,0,0,0,0,0,0,0,64,9,4,2,0.0,0.0,0.0,1,1,41,49,83.7,3,45,2,2,1,17.0,DM,9,7,5,4,0,5,6,83.3,1,2,0,2,4,13,1,0,17.0,DM,0,0,0,1,1,0,0,4,7,0,0,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,0,310
7,Jordan Pickford,1.0,eng ENG,GK,25-023,90,0,0,0,0,0,0,0,0,33,0,0,0,0.0,0.0,0.0,0,0,22,33,66.7,0,22,0,0,0,1.0,GK,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1.0,GK,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,100.0,1.0,0.0,1.0,100.0,0.1,7.0,18.0,38.9,29.0,4.0,55.2,40.7,4.0,50.0,45.0,12.0,0.0,0.0,0.0,10.3,0,310
8,Kurt Zouma,5.0,fr FRA,CB,24-154,90,1,0,0,0,1,1,0,0,47,0,4,0,0.1,0.1,0.0,0,0,32,38,84.2,1,28,0,1,1,5.0,CB,0,0,0,0,0,0,0,,0,0,0,0,4,4,4,0,5.0,CB,0,0,0,0,1,0,0,4,0,0,0,0,3,3,2,60.0,,,,,,,,,,,,,,,,,,,,,0,310
9,Lucas Digne,12.0,fr FRA,LB,25-253,90,0,0,0,0,1,1,0,0,68,2,5,3,0.1,0.1,0.1,2,0,34,50,68.0,2,17,1,1,1,12.0,LB,2,2,2,0,0,2,2,100.0,0,3,0,3,5,7,6,0,12.0,LB,0,0,0,3,1,1,10,5,2,0,0,0,2,3,1,75.0,,,,,,,,,,,,,,,,,,,,,0,310
10,Michael Keane,4.0,eng ENG,CB,26-078,90,0,0,0,0,1,0,0,0,53,2,0,0,0.0,0.0,0.0,2,0,35,40,87.5,4,26,1,0,0,4.0,CB,2,2,0,1,1,1,2,50.0,1,0,0,0,0,2,6,0,4.0,CB,0,0,0,1,0,0,0,0,2,0,0,0,6,5,3,62.5,,,,,,,,,,,,,,,,,,,,,0,310
11,Richarlison,30.0,br BRA,RW,21-324,89,0,0,0,0,3,2,1,0,63,4,1,1,0.2,0.2,0.1,7,1,32,47,68.1,7,43,3,5,3,30.0,RW,4,3,4,0,0,2,2,100.0,0,1,0,1,1,5,1,0,30.0,RW,1,0,0,2,2,0,3,1,3,0,0,0,7,2,4,33.3,,,,,,,,,,,,,,,,,,,,,0,310
12,Séamus Coleman,23.0,ie IRL,RB,30-170,90,0,1,0,0,0,0,0,0,62,1,0,0,0.0,0.0,0.7,2,1,40,53,75.5,3,35,3,1,1,23.0,RB,1,1,0,0,1,0,0,,0,0,0,0,0,1,1,0,23.0,RB,0,0,0,2,0,0,2,0,1,0,0,0,5,0,0,,,,,,,,,,,,,,,,,,,,,,0,310
13,Theo Walcott,11.0,eng ENG,RW,30-014,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,11.0,RW,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,11.0,RW,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,310
0,14 Players,,,,,990,1,1,0,0,8,3,2,0,390,27,14,16,0.5,0.5,0.4,16,2,144,270,53.3,21,183,8,14,10,,,27,12,14,11,2,8,25,32.0,17,16,9,7,14,41,24,0,,,2,0,0,8,14,2,9,14,12,0,0,0,55,21,25,45.7,,,,,,,,,,,,,,,,,,,,,1,311
1,Aron Gunnarsson,17.0,is ISL,DM,29-343,90,0,0,0,0,0,0,1,0,49,6,1,1,0.0,0.0,0.0,3,1,26,36,72.2,7,21,0,0,0,17.0,DM,6,3,2,4,0,1,7,14.3,6,1,1,0,1,7,4,0,17.0,DM,1,0,0,2,2,0,0,1,3,0,0,0,8,0,1,0.0,,,,,,,,,,,,,,,,,,,,,1,311
2,Bruno Ecuele Manga,5.0,ga GAB,CB,30-258,90,0,0,0,0,0,0,0,0,33,2,2,4,0.0,0.0,0.0,1,0,12,21,57.1,1,14,0,0,0,5.0,CB,2,1,2,0,0,2,3,66.7,1,4,3,1,2,4,5,0,5.0,CB,0,0,0,0,1,0,0,2,1,0,0,0,7,3,0,100.0,,,,,,,,,,,,,,,,,,,,,1,311
3,Harry Arter,7.0,ie IRL,DM,29-093,79,0,1,0,0,0,0,1,0,39,9,2,2,0.0,0.0,0.1,3,1,16,24,66.7,2,14,0,0,0,7.0,DM,9,3,4,5,0,3,9,33.3,6,2,2,0,2,11,0,0,7.0,DM,1,0,0,1,1,0,1,2,3,0,0,0,5,0,2,0.0,,,,,,,,,,,,,,,,,,,,,1,311
4,Joe Bennett,3.0,eng ENG,LB,29-003,90,0,0,0,0,1,1,0,0,31,1,4,0,0.1,0.1,0.0,0,0,14,24,58.3,4,16,1,2,2,3.0,LB,1,1,1,0,0,1,1,100.0,0,0,0,0,4,5,1,0,3.0,LB,0,0,0,1,1,0,0,4,1,0,0,0,4,3,0,100.0,,,,,,,,,,,,,,,,,,,,,1,311
