index,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp_x,Att_x,Cmp%_x,PrgP,Carries,PrgC,Att_x,Succ,SoTA,GA,Saves,Save%,PSxG,Cmp_y,Att_y,Cmp%_y,Att (GK),Thr,Launch%,AvgLen,Att_y,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,Clr,Recov,xA,xGC,home,game_id
0,13 Players,,,,,990,3,3,0,0,10,5,3,0,453,8,13,13,0.6,0.6,0.4,19,6,257,348,73.9,26,190,4,3,2,,,,,,,,,,,,,,,,,,,,,2,0,0.0,2.9,0,3
1,Ben Mee,6.0,eng ENG,CB,27-325,90,0,0,0,0,2,2,1,0,45,0,2,3,0.1,0.1,0.0,0,0,25,30,83.3,3,15,0,0,0,,,,,,,,,,,,,,,,,,,,,1,3,0.1,2.9,0,3
2,Jack Cork,4.0,eng ENG,CM,28-048,90,0,1,0,0,0,0,0,0,47,0,1,1,0.0,0.0,0.1,1,1,33,40,82.5,5,16,0,0,0,,,,,,,,,,,,,,,,,,,,,1,2,0.1,2.9,0,3
3,James Tarkowski,5.0,eng ENG,CB,24-266,90,0,0,0,0,0,0,0,0,53,1,2,2,0.0,0.0,0.0,1,0,23,31,74.2,0,16,0,0,0,,,,,,,,,,,,,,,,,,,,,2,1,0.0,2.9,0,3
4,Jeff Hendrick,13.0,ie IRL,FW,25-193,90,0,0,0,0,0,0,0,0,34,0,1,0,0.0,0.0,0.0,2,0,28,29,96.6,5,19,1,0,0,,,,,,,,,,,,,,,,,,,,,4,7,0.1,2.9,0,3
5,Jonathan Walters,19.0,ie IRL,FW,33-326,16,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,1,3,33.3,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.0,2.9,0,3
6,Jóhann Berg Guðmundsson,17.0,is ISL,RM,26-289,74,0,0,0,0,0,0,0,0,18,1,1,1,0.0,0.0,0.0,1,0,7,14,50.0,1,11,0,0,0,,,,,,,,,,,,,,,,,,,,,1,1,0.0,2.9,0,3
7,Matthew Lowton,2.0,eng ENG,RB,28-064,90,0,1,0,0,0,0,0,0,43,1,0,0,0.0,0.0,0.1,2,1,31,36,86.1,4,20,1,0,0,,,,,,,,,,,,,,,,,,,,,1,0,0.0,2.9,0,3
8,Robbie Brady,12.0,ie IRL,LM,25-210,90,0,0,0,0,4,0,1,0,37,2,1,1,0.3,0.3,0.1,7,2,16,27,59.3,0,14,0,0,0,,,,,,,,,,,,,,,,,,,,,4,3,0.0,2.9,0,3
9,Sam Vokes,9.0,wls WAL,FW,27-295,90,2,0,0,0,3,2,0,0,23,1,0,0,0.2,0.2,0.0,1,0,4,15,26.7,0,10,0,0,0,,,,,,,,,,,,,,,,,,,,,6,2,0.0,2.9,0,3
10,Scott Arfield,37.0,ca CAN,RM,28-284,16,0,0,0,0,0,0,1,0,5,1,0,0,0.0,0.0,0.0,0,0,1,3,33.3,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,16,2,0.1,2.9,0,3
11,Stephen Ward,23.0,ie IRL,LB,31-357,90,1,0,0,0,1,1,0,0,56,1,0,3,0.1,0.1,0.0,2,1,34,44,77.3,5,25,2,2,1,,,,,,,,,,,,,,,,,,,,,6,6,0.0,2.9,0,3
12,Steven Defour,16.0,be BEL,CM,29-119,74,0,1,0,0,0,0,0,0,46,0,5,2,0.0,0.0,0.1,2,1,34,36,94.4,3,26,0,1,1,,,,,,,,,,,,,,,,,,,,,0,3,0.0,2.9,0,3
13,Tom Heaton,1.0,eng ENG,GK,31-119,90,0,0,0,0,0,0,0,0,42,0,0,0,0.0,0.0,0.0,0,0,20,40,50.0,0,14,0,0,0,6.0,2.0,4.0,66.7,2.1,11.0,30.0,36.7,29.0,4.0,72.4,52.7,10.0,90.0,65.1,19.0,0.0,0.0,2.0,14.5,44,30,0.6,2.9,0,3
0,13 Players,,,,,990,0,0,0,0,14,4,1,0,561,24,19,9,1.1,1.1,0.5,21,0,333,444,75.0,33,238,14,23,18,,,,,,,,,,,,,,,,,,,,,1,1,0.0,2.9,1,4
1,Andros Townsend,10.0,eng ENG,AM,26-027,45,0,0,0,0,0,0,0,0,24,2,0,0,0.0,0.0,0.1,3,0,9,18,50.0,0,10,1,2,2,,,,,,,,,,,,,,,,,,,,,0,4,0.0,2.9,1,4
2,Christian Benteke,17.0,be BEL,FW,26-252,90,0,0,0,0,3,1,0,0,28,0,0,1,0.2,0.2,0.0,1,0,9,19,47.4,3,12,0,0,0,,,,,,,,,,,,,,,,,,,,,1,6,0.0,2.9,1,4
3,James Tomkins,5.0,eng ENG,CB,28-136,13,0,0,0,0,1,0,0,0,12,0,1,0,0.1,0.1,0.0,0,0,10,11,90.9,0,6,0,0,0,,,,,,,,,,,,,,,,,,,,,1,4,0.0,2.9,1,4
4,Jason Puncheon,42.0,eng ENG,CM,31-055,90,0,0,0,0,2,0,1,0,56,3,2,1,0.1,0.1,0.0,1,0,40,48,83.3,8,28,1,0,0,,,,,,,,,,,,,,,,,,,,,0,6,0.0,2.9,1,4
5,Jaïro Riedewald,44.0,nl NED,CB,20-337,90,0,0,0,0,0,0,0,0,62,2,1,0,0.0,0.0,0.0,0,0,42,50,84.0,4,25,0,1,1,,,,,,,,,,,,,,,,,,,,,0,1,0.1,2.9,1,4
6,Joel Ward,2.0,eng ENG,WB,27-287,90,0,0,0,0,0,0,0,0,53,6,3,0,0.0,0.0,0.0,0,0,27,38,71.1,2,15,0,0,0,,,,,,,,,,,,,,,,,,,,,2,4,0.2,2.9,1,4
7,Luka Milivojević,4.0,rs SRB,CM,26-127,45,0,0,0,0,0,0,0,0,31,0,2,0,0.0,0.0,0.0,0,0,22,29,75.9,5,14,0,1,1,,,,,,,,,,,,,,,,,,,,,2,7,0.0,2.9,1,4
8,Patrick van Aanholt,3.0,nl NED,WB,26-348,90,0,0,0,0,3,1,0,0,69,2,2,3,0.1,0.1,0.3,5,0,40,58,69.0,3,15,2,2,2,,,,,,,,,,,,,,,,,,,,,7,2,0.0,2.9,1,4
9,Ruben Loftus-Cheek,8.0,eng ENG,"CM,AM",21-201,90,0,0,0,0,1,0,0,0,51,3,3,1,0.0,0.0,0.0,6,0,33,36,91.7,5,29,4,8,5,,,,,,,,,,,,,,,,,,,,,2,9,0.0,2.9,1,4
10,Scott Dann,6.0,eng ENG,CB,30-179,90,0,0,0,0,1,0,0,0,52,1,3,1,0.1,0.1,0.0,0,0,38,44,86.4,1,23,0,3,3,,,,,,,,,,,,,,,,,,,,,4,4,0.0,2.9,1,4
11,Timothy Fosu-Mensah,24.0,nl NED,CB,19-222,77,0,0,0,0,0,0,0,0,48,4,2,1,0.0,0.0,0.0,1,0,28,38,73.7,1,15,1,0,0,,,,,,,,,,,,,,,,,,,,,0,2,0.0,2.9,1,4
12,Wayne Hennessey,13.0,wls WAL,GK,30-200,90,0,0,0,0,0,0,0,0,36,0,0,0,0.0,0.0,0.0,0,0,23,34,67.6,0,15,0,0,0,6.0,3.0,4.0,50.0,1.6,5.0,14.0,35.7,31.0,7.0,35.5,36.4,3.0,100.0,64.3,11.0,1.0,9.1,1.0,17.0,0,2,0.0,2.9,1,4
13,Wilfried Zaha,11.0,ci CIV,AM,24-275,90,0,0,0,0,3,2,0,0,39,1,0,1,0.4,0.4,0.0,4,0,12,21,57.1,1,31,5,6,4,,,,,,,,,,,,,,,,,,,,,20,52,0.4,2.9,1,4
0,14 Players,,,,,990,2,2,0,0,9,6,3,0,460,28,9,12,1.5,1.5,1.3,14,4,230,356,64.6,18,167,12,11,5,,,,,,,,,,,,,,,,,,,,,5,3,0.0,2.1,0,4
1,Aaron Mooy,10.0,au AUS,DM,26-331,90,0,1,0,0,0,0,0,0,70,4,3,1,0.0,0.0,0.4,4,1,44,61,72.1,5,26,2,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.0,2.1,0,4
2,Chris Löwe,15.0,de GER,LB,28-118,90,0,0,0,0,1,1,0,0,54,5,0,1,0.0,0.0,0.0,3,1,30,43,69.8,3,17,0,0,0,,,,,,,,,,,,,,,,,,,,,1,7,0.0,2.1,0,4
3,Christopher Schindler,26.0,de GER,CB,27-105,90,0,0,0,0,0,0,0,0,20,3,1,0,0.0,0.0,0.8,1,0,12,14,85.7,0,6,0,0,0,,,,,,,,,,,,,,,,,,,,,1,4,0.0,2.1,0,4
4,Collin Quaner,23.0,de GER,"AM,RW",26-055,19,0,1,0,0,0,0,0,0,8,0,0,1,0.0,0.0,0.1,1,1,4,6,66.7,0,3,2,1,1,,,,,,,,,,,,,,,,,,,,,1,3,0.2,2.1,0,4
5,Danny Williams,19.0,us USA,RB,28-157,34,0,0,0,0,0,0,0,0,15,1,0,2,0.0,0.0,0.0,0,0,9,13,69.2,0,5,1,0,0,,,,,,,,,,,,,,,,,,,,,1,2,0.1,2.1,0,4
6,Elias Kachunga,9.0,cd COD,"RW,FW",25-112,90,0,0,0,0,0,0,0,0,24,6,0,1,0.0,0.0,0.0,0,0,8,10,80.0,0,14,1,1,0,,,,,,,,,,,,,,,,,,,,,6,9,0.0,2.1,0,4
7,Jonas Lössl,1.0,dk DEN,GK,28-192,90,0,0,0,0,0,0,0,0,35,0,0,0,0.0,0.0,0.0,1,1,19,34,55.9,0,18,0,0,0,4.0,0.0,4.0,100.0,0.2,12.0,26.0,46.2,24.0,4.0,66.7,52.3,10.0,100.0,72.2,23.0,2.0,8.7,1.0,15.6,2,6,0.3,2.1,0,4
8,Kasey Palmer,45.0,jm JAM,AM,20-276,71,0,0,0,0,1,1,1,0,19,1,0,0,0.0,0.0,0.0,1,0,11,15,73.3,2,11,1,1,1,,,,,,,,,,,,,,,,,,,,,3,2,0.0,2.1,0,4
9,Mathias Jørgensen,25.0,dk DEN,CB,27-111,90,0,0,0,0,2,0,0,0,44,0,3,1,0.9,0.9,0.0,0,0,18,33,54.5,2,7,0,0,0,,,,,,,,,,,,,,,,,,,,,3,2,0.3,2.1,0,4
10,Philip Billing,8.0,dk DEN,DM,21-062,90,0,0,0,0,1,1,0,0,61,2,1,0,0.0,0.0,0.0,0,0,38,51,74.5,4,17,0,0,0,,,,,,,,,,,,,,,,,,,,,6,2,0.0,2.1,0,4
11,Rajiv van La Parra,17.0,nl NED,"LW,FW",26-069,5,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,5,0,1,0,,,,,,,,,,,,,,,,,,,,,3,2,0.0,2.1,0,4
12,Steve Mounié,24.0,bj BEN,FW,22-317,85,2,0,0,0,3,2,1,0,43,0,0,1,0.4,0.4,0.0,1,0,13,27,48.1,1,20,2,2,1,,,,,,,,,,,,,,,,,,,,,0,0,0.0,2.1,0,4
13,Tom Ince,22.0,eng ENG,"LW,AM",25-194,90,0,0,0,0,1,1,0,0,28,4,0,3,0.1,0.1,0.0,1,0,8,18,44.4,0,14,2,4,1,,,,,,,,,,,,,,,,,,,,,0,1,0.0,2.1,0,4
14,Tommy Smith,2.0,eng ENG,RB,25-120,56,0,0,0,0,0,0,1,0,34,2,1,1,0.0,0.0,0.0,1,0,14,28,50.0,1,4,1,1,1,,,,,,,,,,,,,,,,,,,,,32,43,0.9,2.1,0,4
0,14 Players,,,,,990,1,1,0,0,16,6,3,0,395,19,14,8,1.3,1.3,1.2,28,2,181,291,62.2,21,176,11,11,1,,,,,,,,,,,,,,,,,,,,,0,2,0.0,0.9,1,5
1,Ahmed Hegazi,26.0,eg EGY,CB,26-199,90,1,0,0,0,3,2,0,0,43,0,3,1,0.2,0.2,0.2,2,0,18,26,69.2,1,14,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.9,1,5
2,Allan Nyom,2.0,cm CMR,RB,29-094,90,0,0,0,0,0,0,0,0,46,2,1,1,0.0,0.0,0.0,2,1,26,39,66.7,2,19,0,1,0,,,,,,,,,,,,,,,,,,,,,2,4,0.1,0.9,1,5
3,Ben Foster,1.0,eng ENG,GK,34-131,90,0,0,0,0,0,0,0,0,22,1,0,0,0.0,0.0,0.0,0,0,7,21,33.3,0,10,0,0,0,2.0,0.0,2.0,100.0,0.3,5.0,18.0,27.8,13.0,1.0,76.9,52.1,8.0,100.0,69.9,20.0,1.0,5.0,0.0,10.2,2,2,0.0,0.9,1,5
4,Chris Brunt,11.0,nir NIR,LB,32-241,90,0,1,0,0,0,0,0,0,56,3,0,0,0.0,0.0,0.4,4,1,19,49,38.8,2,16,0,0,0,,,,,,,,,,,,,,,,,,,,,0,2,0.0,0.9,1,5
5,Claudio Yacob,5.0,ar ARG,DM,30-025,90,0,0,0,0,2,0,1,0,26,2,2,0,0.3,0.3,0.0,1,0,16,16,100.0,1,7,0,0,0,,,,,,,,,,,,,,,,,,,,,1,9,0.5,0.9,1,5
6,Craig Dawson,25.0,eng ENG,CB,27-098,90,0,0,0,0,0,0,0,0,34,0,7,2,0.0,0.0,0.0,0,0,14,21,66.7,0,13,0,0,0,,,,,,,,,,,,,,,,,,,,,3,3,0.3,0.9,1,5
7,Hal Robson-Kanu,4.0,wls WAL,"FW,RM",28-083,19,0,0,0,0,1,0,1,0,6,0,0,0,0.1,0.1,0.0,0,0,2,4,50.0,0,5,1,1,0,,,,,,,,,,,,,,,,,,,,,0,1,0.0,0.9,1,5
8,Jake Livermore,8.0,eng ENG,CM,27-271,90,0,0,0,0,0,0,0,0,40,3,0,1,0.0,0.0,0.4,4,0,22,33,66.7,5,23,1,1,0,,,,,,,,,,,,,,,,,,,,,4,4,0.0,0.9,1,5
9,James McClean,14.0,ie IRL,LM,28-112,90,0,0,0,0,2,0,0,0,30,7,0,1,0.1,0.1,0.0,2,0,13,18,72.2,1,16,2,1,0,,,,,,,,,,,,,,,,,,,,,2,6,0.4,0.9,1,5
10,Jay Rodriguez,19.0,eng ENG,"FW,RM",28-014,87,0,0,0,0,5,3,1,0,31,0,0,1,0.5,0.5,0.1,4,0,12,21,57.1,1,26,1,2,0,,,,,,,,,,,,,,,,,,,,,10,4,0.4,0.9,1,5
11,Matt Phillips,10.0,sct SCO,RM,26-152,71,0,0,0,0,2,0,0,0,35,0,1,1,0.1,0.1,0.1,5,0,16,24,66.7,3,16,5,4,1,,,,,,,,,,,,,,,,,,,,,4,4,0.0,0.9,1,5
12,Rekeem Harper,34.0,eng ENG,CM,17-157,21,0,0,0,0,0,0,0,0,7,1,0,0,0.0,0.0,0.1,2,0,4,5,80.0,1,4,0,1,0,,,,,,,,,,,,,,,,,,,,,2,7,0.0,0.9,1,5
13,Salomón Rondón,9.0,ve VEN,FW,27-330,3,0,0,0,0,1,1,0,0,2,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,3,1,0,0,,,,,,,,,,,,,,,,,,,,,0,1,0.0,0.9,1,5
14,Sam Field,28.0,eng ENG,CM,19-096,69,0,0,0,0,0,0,0,0,17,0,0,0,0.0,0.0,0.0,2,0,11,13,84.6,4,4,0,0,0,,,,,,,,,,,,,,,,,,,,,30,49,1.7,0.9,1,5
0,14 Players,,,,,990,0,0,0,0,9,2,1,0,736,16,5,5,0.5,0.5,0.4,15,0,550,657,83.7,67,307,16,9,5,,,,,,,,,,,,,,,,,,,,,1,0,0.0,2.6,0,5
1,Adam Smith,15.0,eng ENG,RB,26-105,11,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,4,5,80.0,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.1,2.6,0,5
2,Andrew Surman,6.0,eng ENG,CM,30-357,90,0,0,0,0,1,0,0,0,111,1,0,1,0.0,0.0,0.0,3,0,93,106,87.7,13,40,1,0,0,,,,,,,,,,,,,,,,,,,,,1,1,0.0,2.6,0,5
3,Asmir Begović,27.0,ba BIH,GK,30-053,90,0,0,0,0,0,0,0,0,34,0,0,0,0.0,0.0,0.0,0,0,23,31,74.2,0,6,0,0,0,6.0,1.0,5.0,83.3,1.3,4.0,11.0,36.4,21.0,7.0,19.0,30.0,10.0,70.0,51.2,12.0,0.0,0.0,0.0,17.0,0,1,0.0,2.6,0,5
4,Benik Afobe,9.0,cd COD,FW,24-181,63,0,0,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.1,2,0,7,8,87.5,0,9,1,0,0,,,,,,,,,,,,,,,,,,,,,2,4,0.0,2.6,0,5
5,Charlie Daniels,11.0,eng ENG,LB,30-339,90,0,0,0,0,1,0,0,0,82,2,0,0,0.0,0.0,0.0,0,0,62,76,81.6,9,29,1,0,0,,,,,,,,,,,,,,,,,,,,,0,4,0.1,2.6,0,5
6,Harry Arter,8.0,ie IRL,CM,27-227,90,0,0,0,0,1,0,1,0,111,3,2,1,0.0,0.0,0.0,1,0,98,105,93.3,17,59,4,1,0,,,,,,,,,,,,,,,,,,,,,2,5,0.1,2.6,0,5
7,Jermain Defoe,18.0,eng ENG,FW,34-309,27,0,0,0,0,0,0,0,0,4,0,0,1,0.0,0.0,0.1,1,0,3,3,100.0,0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,0,4,0.1,2.6,0,5
8,Jordon Ibe,33.0,eng ENG,"RM,LM",21-247,45,0,0,0,0,1,0,0,0,37,2,0,0,0.0,0.0,0.0,1,0,23,30,76.7,3,25,3,2,0,,,,,,,,,,,,,,,,,,,,,2,6,0.0,2.6,0,5
9,Joshua King,17.0,no NOR,FW,25-209,90,0,0,0,0,2,0,0,0,31,0,0,0,0.2,0.2,0.0,1,0,21,24,87.5,3,14,1,3,3,,,,,,,,,,,,,,,,,,,,,3,9,0.0,2.6,0,5
10,Marc Pugh,7.0,eng ENG,LM,30-132,45,0,0,0,0,0,0,0,0,26,0,0,0,0.0,0.0,0.0,1,0,20,23,87.0,1,10,1,1,0,,,,,,,,,,,,,,,,,,,,,3,5,0.0,2.6,0,5
11,Nathan Aké,5.0,nl NED,CB,22-175,90,0,0,0,0,1,1,0,0,70,4,1,0,0.1,0.1,0.0,0,0,54,61,88.5,3,24,0,0,0,,,,,,,,,,,,,,,,,,,,,5,3,0.0,2.6,0,5
12,Ryan Fraser,24.0,sct SCO,"LM,RM",23-169,90,0,0,0,0,2,1,0,0,59,1,0,2,0.1,0.1,0.1,4,0,41,50,82.0,8,29,1,0,0,,,,,,,,,,,,,,,,,,,,,1,0,0.0,2.6,0,5
13,Simon Francis,2.0,eng ENG,RB,32-177,79,0,0,0,0,0,0,0,0,83,2,1,0,0.0,0.0,0.0,0,0,52,70,74.3,3,28,1,2,2,,,,,,,,,,,,,,,,,,,,,0,1,0.0,2.6,0,5
14,Steve Cook,3.0,eng ENG,CB,26-115,90,0,0,0,0,0,0,0,0,71,1,1,0,0.0,0.0,0.0,1,0,49,65,75.4,7,27,2,0,0,,,,,,,,,,,,,,,,,,,,,20,43,0.6,2.6,0,5
0,14 Players,,,,,990,0,0,0,0,29,2,2,0,672,12,12,8,2.0,2.0,1.7,54,0,468,580,80.7,66,445,24,8,6,,,,,,,,,,,,,,,,,,,,,0,2,0.0,0.5,1,6
1,Charlie Austin,10.0,eng ENG,FW,28-038,22,0,0,0,0,1,0,0,0,10,0,0,0,0.1,0.1,0.0,0,0,5,7,71.4,0,8,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,0.0,0.5,1,6
2,Cédric Soares,2.0,pt POR,RB,25-346,90,0,0,0,0,2,0,0,0,80,1,0,2,0.1,0.1,0.0,3,0,52,68,76.5,9,46,5,1,1,,,,,,,,,,,,,,,,,,,,,0,2,0.4,0.5,1,6
3,Dušan Tadić,11.0,rs SRB,AM,28-265,90,0,0,0,0,4,1,0,0,64,2,1,2,0.7,0.7,0.1,9,0,31,47,66.0,9,51,5,3,3,,,,,,,,,,,,,,,,,,,,,2,4,0.1,0.5,1,6
4,Fraser Forster,44.0,eng ENG,GK,29-148,90,0,0,0,0,0,0,0,0,15,0,0,0,0.0,0.0,0.0,0,0,8,15,53.3,0,7,0,0,0,0.0,0.0,0.0,,0.0,2.0,9.0,22.2,11.0,1.0,54.5,37.4,4.0,75.0,60.0,8.0,2.0,25.0,1.0,12.3,0,3,0.0,0.5,1,6
5,Jack Stephens,5.0,eng ENG,CB,23-197,90,0,0,0,0,1,0,0,0,44,0,3,1,0.1,0.1,0.1,1,0,31,37,83.8,2,30,2,1,0,,,,,,,,,,,,,,,,,,,,,1,7,0.1,0.5,1,6
6,James Ward-Prowse,16.0,eng ENG,RW,22-284,70,0,0,0,0,4,1,0,0,41,0,0,0,0.3,0.3,0.1,7,0,25,35,71.4,3,19,2,0,0,,,,,,,,,,,,,,,,,,,,,2,7,0.1,0.5,1,6
7,Manolo Gabbiadini,20.0,it ITA,FW,25-259,68,0,0,0,0,5,0,0,0,23,0,0,1,0.3,0.3,0.0,1,0,12,15,80.0,0,13,0,0,0,,,,,,,,,,,,,,,,,,,,,0,4,0.2,0.5,1,6
8,Maya Yoshida,3.0,jp JPN,CB,28-353,90,0,0,0,0,4,0,0,0,61,1,3,0,0.3,0.3,0.0,1,0,40,52,76.9,1,38,0,0,0,,,,,,,,,,,,,,,,,,,,,0,5,0.3,0.5,1,6
9,Nathan Redmond,22.0,eng ENG,LW,23-159,90,0,0,0,0,4,0,1,0,53,0,0,2,0.1,0.1,0.3,10,0,40,46,87.0,10,41,1,0,0,,,,,,,,,,,,,,,,,,,,,0,1,0.0,0.5,1,6
10,Oriol Romeu,14.0,es ESP,DM,25-322,90,0,0,0,0,0,0,1,0,88,3,4,0,0.0,0.0,0.2,11,0,70,80,87.5,12,64,3,0,0,,,,,,,,,,,,,,,,,,,,,3,8,0.0,0.5,1,6
11,Ryan Bertrand,21.0,eng ENG,LB,28-007,85,0,0,0,0,1,0,0,0,81,1,1,0,0.0,0.0,0.7,5,0,65,77,84.4,4,48,3,1,0,,,,,,,,,,,,,,,,,,,,,1,9,0.1,0.5,1,6
12,Sam McQueen,38.0,eng ENG,LB,22-187,5,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,1,0,6,9,66.7,1,4,2,0,0,,,,,,,,,,,,,,,,,,,,,2,4,0.1,0.5,1,6
13,Sofiane Boufal,19.0,ma MAR,RW,23-329,20,0,0,0,0,1,0,0,0,24,1,0,0,0.0,0.0,0.0,1,0,15,20,75.0,0,19,0,2,2,,,,,,,,,,,,,,,,,,,,,0,1,0.0,0.5,1,6
14,Steven Davis,8.0,nir NIR,DM,32-223,90,0,0,0,0,2,0,0,0,79,3,0,0,0.1,0.1,0.1,4,0,68,72,94.4,15,57,1,0,0,,,,,,,,,,,,,,,,,,,,,11,58,1.5,0.5,1,6
0,14 Players,,,,,990,0,0,0,0,4,0,1,0,497,11,8,25,0.3,0.3,0.2,6,0,301,392,76.8,24,152,5,6,4,,,,,,,,,,,,,,,,,,,,,1,3,0.0,4.1,0,6
1,Alfie Mawson,6.0,eng ENG,CB,23-205,90,0,0,0,0,0,0,0,0,50,0,0,1,0.0,0.0,0.0,0,0,35,41,85.4,0,11,0,0,0,,,,,,,,,,,,,,,,,,,,,1,0,0.0,4.1,0,6
2,Federico Fernández,33.0,ar ARG,CB,28-172,90,0,0,0,0,0,0,0,0,67,1,1,4,0.0,0.0,0.0,0,0,41,50,82.0,3,27,0,0,0,,,,,,,,,,,,,,,,,,,,,4,3,0.0,4.1,0,6
3,Jay Fulton,56.0,sct SCO,CM,23-133,17,0,0,0,0,0,0,1,0,5,0,0,0,0.0,0.0,0.0,0,0,3,4,75.0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,3,3,0.1,4.1,0,6
4,Jordan Ayew,18.0,gh GHA,"FW,LW",25-335,90,0,0,0,0,0,0,0,0,35,1,0,2,0.0,0.0,0.0,0,0,16,23,69.6,0,18,2,1,0,,,,,,,,,,,,,,,,,,,,,0,1,0.0,4.1,0,6
5,Kyle Bartley,27.0,eng ENG,RW,26-082,10,0,0,0,0,0,0,0,0,6,0,0,1,0.0,0.0,0.0,0,0,4,4,100.0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,0,8,0.0,4.1,0,6
6,Kyle Naughton,26.0,eng ENG,RB,28-268,90,0,0,0,0,0,0,0,0,63,1,5,7,0.0,0.0,0.0,1,0,35,47,74.5,4,9,0,0,0,,,,,,,,,,,,,,,,,,,,,1,4,0.0,4.1,0,6
7,Leon Britton,7.0,eng ENG,CM,34-330,73,0,0,0,0,0,0,0,0,30,0,0,3,0.0,0.0,0.0,0,0,24,25,96.0,2,5,0,0,0,,,,,,,,,,,,,,,,,,,,,1,1,0.0,4.1,0,6
8,Leroy Fer,8.0,nl NED,RM,27-219,90,0,0,0,0,1,0,0,0,50,5,0,0,0.0,0.0,0.1,1,0,35,40,87.5,4,19,0,3,2,,,,,,,,,,,,,,,,,,,,,2,4,0.0,4.1,0,6
9,Martin Olsson,16.0,se SWE,LB,29-087,90,0,0,0,0,0,0,0,0,53,0,0,3,0.0,0.0,0.0,0,0,26,43,60.5,3,24,2,0,0,,,,,,,,,,,,,,,,,,,,,4,3,0.0,4.1,0,6
10,Oliver McBurnie,62.0,sct SCO,FW,21-069,5,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,1,5,20.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,8,2,0.0,4.1,0,6
11,Tammy Abraham,10.0,eng ENG,"FW,RW",19-314,80,0,0,0,0,3,0,0,0,16,1,0,1,0.2,0.2,0.0,2,0,6,7,85.7,0,6,1,1,1,,,,,,,,,,,,,,,,,,,,,11,4,0.0,4.1,0,6
12,Tom Carroll,14.0,eng ENG,LM,25-076,90,0,0,0,0,0,0,0,0,47,2,2,2,0.0,0.0,0.0,1,0,33,40,82.5,6,12,0,0,0,,,,,,,,,,,,,,,,,,,,,5,5,0.0,4.1,0,6
13,Wayne Routledge,15.0,eng ENG,"AM,FW",32-217,85,0,0,0,0,0,0,0,0,25,0,0,1,0.0,0.0,0.1,1,0,13,19,68.4,2,11,0,1,1,,,,,,,,,,,,,,,,,,,,,0,0,0.0,4.1,0,6
14,Łukasz Fabiański,1.0,pl POL,GK,32-116,90,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,0,0,29,44,65.9,0,7,0,0,0,2.0,0.0,2.0,100.0,0.6,13.0,28.0,46.4,22.0,3.0,50.0,38.5,22.0,77.3,57.0,31.0,3.0,9.7,0.0,9.7,41,41,0.1,4.1,0,6
0,14 Players,,,,,990,0,0,0,0,6,2,0,0,343,10,12,10,0.3,0.3,0.1,9,0,146,248,58.9,5,126,3,9,7,,,,,,,,,,,,,,,,,,,,,0,3,0.0,3.8,1,7
1,Anthony Knockaert,11.0,fr FRA,RM,25-265,16,0,0,0,0,0,0,0,0,8,1,0,0,0.0,0.0,0.0,0,0,3,6,50.0,0,4,0,1,0,,,,,,,,,,,,,,,,,,,,,0,1,0.0,3.8,1,7
2,Bruno,2.0,es ESP,RB,36-315,90,0,0,0,0,0,0,0,0,41,1,3,2,0.0,0.0,0.0,0,0,21,35,60.0,0,15,0,1,1,,,,,,,,,,,,,,,,,,,,,2,4,0.1,3.8,1,7
3,Dale Stephens,6.0,eng ENG,CM,28-061,90,0,0,0,0,0,0,0,0,27,0,3,0,0.0,0.0,0.0,0,0,13,19,68.4,1,11,0,0,0,,,,,,,,,,,,,,,,,,,,,2,1,0.0,3.8,1,7
4,Davy Pröpper,24.0,nl NED,CM,25-344,90,0,0,0,0,2,0,0,0,24,1,1,1,0.0,0.0,0.0,1,0,8,15,53.3,1,8,1,2,2,,,,,,,,,,,,,,,,,,,,,1,1,0.0,3.8,1,7
