index,Player,#_x,Nation,Pos_x,Age,Min,Gls,Ast,PK,PKatt,Sh_x,SoT,CrdY_x,CrdR_x,Touches,Tkl_x,Int_x,Blocks_x,xG,npxG,xAG,SCA,GCA,Cmp_x,Att_x,Cmp%_x,PrgP,Carries,PrgC,Att_x,Succ,#_y,Pos_y,Tkl_y,TklW_x,Def 3rd,Mid 3rd,Att 3rd,Tkl_y,Att_y,Tkl%,Lost_x,Blocks_y,Sh_y,Pass,Int_y,Tkl+Int,Clr,Err,#,Pos,CrdY_y,CrdR_y,2CrdY,Fls,Fld,Off,Crs,Int,TklW_y,PKwon,PKcon,OG,Recov,Won,Lost_y,Won%,SoTA,GA,Saves,Save%,PSxG,Cmp_y,Att,Cmp%_y,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,home,game_id
2,Ashley Young,18.0,eng ENG,RB,39-291,27,0,0,0,0,0,0,0,0,19,0,1,0,0.0,0.0,0.0,1,0,15,18,83.3,1,12,1,0,0,18.0,RB,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0,18.0,RB,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,0,332
3,Beto,14.0,gw GNB,FW,27-085,63,0,0,0,0,1,1,0,0,18,0,0,1,0.0,0.0,0.0,0,0,4,8,50.0,0,8,0,2,1,14.0,FW,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,1,14.0,FW,0,0,0,1,2,0,0,0,0,0,0,0,0,2,3,40.0,,,,,,,,,,,,,,,,,,,,,0,332
4,Carlos Alcaraz,24.0,ar ARG,LW,22-147,45,0,0,0,0,1,0,0,0,26,0,0,1,0.0,0.0,0.2,1,0,16,18,88.9,3,17,3,3,2,24.0,LW,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,24.0,LW,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,0.0,,,,,,,,,,,,,,,,,,,,,0,332
5,Dwight McNeil,7.0,eng ENG,RW,25-155,28,0,0,0,0,1,1,0,0,20,0,0,0,0.2,0.2,0.0,1,0,12,17,70.6,0,12,0,0,0,7.0,RW,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7.0,RW,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,0,332
6,Idrissa Gana Gueye,27.0,sn SEN,DM,35-212,90,0,0,0,0,1,1,0,0,49,4,1,1,0.0,0.0,0.0,0,0,32,38,84.2,4,25,1,1,0,27.0,DM,4,4,1,3,0,3,5,60.0,2,1,0,1,1,5,1,0,27.0,DM,0,0,0,3,0,0,1,1,4,0,0,0,7,0,0,,,,,,,,,,,,,,,,,,,,,,0,332
7,Iliman Ndiaye,10.0,sn SEN,LW,25-051,45,0,0,0,0,0,0,0,0,15,0,0,1,0.0,0.0,0.0,0,0,8,9,88.9,1,9,1,2,0,10.0,LW,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,10.0,LW,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,0,332
8,Jack Harrison,11.0,eng ENG,RW,28-157,62,0,0,0,0,0,0,0,0,26,0,1,0,0.0,0.0,0.0,1,0,11,20,55.0,2,15,2,0,0,11.0,RW,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,11.0,RW,0,0,0,0,1,0,3,1,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,0,332
9,Jake O'Brien,15.0,ie IRL,CB,23-346,90,0,0,0,0,0,0,0,0,59,1,1,1,0.0,0.0,0.0,1,0,51,53,96.2,2,33,0,1,1,15.0,CB,1,1,0,1,0,1,2,50.0,1,1,0,1,1,2,3,0,15.0,CB,0,0,0,1,1,0,0,1,1,0,0,0,4,2,1,66.7,,,,,,,,,,,,,,,,,,,,,0,332
10,James Garner,37.0,eng ENG,DM,24-044,90,0,0,0,0,0,0,0,0,69,3,0,0,0.0,0.0,0.0,2,0,49,58,84.5,5,35,1,2,0,37.0,DM,3,1,2,1,0,0,1,0.0,1,0,0,0,0,3,3,0,37.0,DM,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,0,332
11,Jarrad Branthwaite,32.0,eng ENG,CB,22-303,90,0,0,0,0,0,0,0,0,82,2,0,1,0.0,0.0,0.0,0,0,61,70,87.1,3,42,0,0,0,32.0,CB,2,2,1,1,0,1,1,100.0,0,1,1,0,0,2,9,1,32.0,CB,0,0,0,2,1,0,1,0,2,0,0,0,3,2,2,50.0,,,,,,,,,,,,,,,,,,,,,0,332
12,Jordan Pickford,1.0,eng ENG,GK,31-050,90,0,0,0,0,0,0,0,0,52,0,0,0,0.0,0.0,0.0,0,0,40,48,83.3,0,39,0,0,0,1.0,GK,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,1.0,GK,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,7.0,1.0,6.0,85.7,1.5,3.0,10.0,30.0,46.0,10.0,21.7,31.3,2.0,0.0,12.5,14.0,0.0,0.0,0.0,6.8,0,332
13,Nathan Patterson,2.0,sct SCO,RB,23-192,63,0,0,0,0,0,0,0,0,33,4,1,0,0.0,0.0,0.0,1,0,19,24,79.2,2,10,1,0,0,2.0,RB,4,3,4,0,0,3,5,60.0,2,0,0,0,1,5,2,0,2.0,RB,0,0,0,2,0,0,1,1,3,0,0,0,2,0,1,0.0,,,,,,,,,,,,,,,,,,,,,0,332
14,Vitaliy Mykolenko,19.0,ua UKR,LB,25-332,90,0,0,0,0,0,0,0,0,56,0,2,0,0.0,0.0,0.2,2,0,38,49,77.6,3,27,2,2,1,19.0,LB,0,0,0,0,0,0,4,0.0,4,0,0,0,2,2,2,0,19.0,LB,0,0,0,2,2,0,6,2,0,0,0,0,4,2,0,100.0,,,,,,,,,,,,,,,,,,,,,0,332
0,15 Players,,,,,990,3,3,0,0,16,9,1,0,674,24,4,11,1.3,1.3,1.1,29,6,466,565,82.5,48,467,30,12,6,,,24,18,9,8,7,12,25,48.0,13,11,3,8,4,28,22,1,,,1,0,0,7,9,4,32,4,18,0,0,0,40,7,13,35.0,,,,,,,,,,,,,,,,,,,,,1,333
1,Bart Verbruggen,1.0,nl NED,GK,22-251,90,0,0,0,0,0,0,0,0,32,0,0,0,0.0,0.0,0.0,0,0,23,29,79.3,0,23,0,0,0,1.0,GK,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,1.0,GK,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,4.0,2.0,2.0,50.0,1.7,1.0,6.0,16.7,27.0,1.0,22.2,28.0,1.0,0.0,18.0,10.0,0.0,0.0,1.0,25.5,1,333
2,Brajan Gruda,8.0,de GER,AM,20-330,9,0,2,0,0,0,0,0,0,7,1,0,0,0.0,0.0,0.5,2,2,3,4,75.0,0,4,1,2,1,8.0,AM,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,8.0,AM,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,1,333
3,Carlos Baleba,20.0,cm CMR,CB,21-113,90,1,0,0,0,1,1,0,0,83,4,1,1,0.0,0.0,0.0,0,0,63,69,91.3,3,52,1,0,0,20.0,CB,4,4,2,0,2,2,3,66.7,1,1,1,0,1,5,6,0,20.0,CB,0,0,0,1,1,0,0,1,4,0,0,0,9,1,2,33.3,,,,,,,,,,,,,,,,,,,,,1,333
4,Danny Welbeck,18.0,eng ENG,FW,34-151,90,0,0,0,0,1,0,0,0,28,0,0,1,0.1,0.1,0.0,1,0,20,22,90.9,1,23,1,1,0,18.0,FW,0,0,0,0,0,0,0,,0,1,1,0,0,0,1,0,18.0,FW,0,0,0,1,1,1,0,0,0,0,0,0,2,0,1,0.0,,,,,,,,,,,,,,,,,,,,,1,333
5,Diego Gómez,25.0,py PAR,DM,22-030,9,0,0,0,0,0,0,0,0,8,0,0,1,0.0,0.0,0.0,2,2,7,7,100.0,2,4,0,0,0,25.0,DM,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,25.0,DM,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,1,333
6,Jack Hinshelwood,41.0,eng ENG,DM,20-015,81,0,1,0,0,1,0,1,0,64,1,0,1,0.0,0.0,0.1,3,1,55,60,91.7,5,45,0,0,0,41.0,DM,1,0,0,0,1,1,2,50.0,1,1,0,1,0,1,1,0,41.0,DM,1,0,0,1,1,0,0,0,0,0,0,0,4,0,1,0.0,,,,,,,,,,,,,,,,,,,,,1,333
7,Kaoru Mitoma,22.0,jp JPN,LW,27-341,28,1,0,0,0,1,1,0,0,16,2,0,0,0.5,0.5,0.0,0,0,7,13,53.8,1,11,2,1,1,22.0,LW,2,2,1,0,1,1,2,50.0,1,0,0,0,0,2,0,0,22.0,LW,0,0,0,0,0,0,3,0,2,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,1,333
8,Lewis Dunk,5.0,eng ENG,CB,33-156,90,0,0,0,0,2,1,0,0,81,1,0,2,0.1,0.1,0.0,1,0,63,67,94.0,5,52,0,0,0,5.0,CB,1,1,0,1,0,1,1,100.0,0,2,1,1,0,1,5,0,5.0,CB,0,0,0,0,2,0,1,0,1,0,0,0,3,2,2,50.0,,,,,,,,,,,,,,,,,,,,,1,333
9,Mats Wieffer,27.0,nl NED,RB,25-161,90,0,0,0,0,2,2,0,0,89,4,1,2,0.2,0.2,0.0,3,0,65,76,85.5,9,65,6,2,0,27.0,RB,4,3,2,2,0,2,4,50.0,2,2,0,2,1,5,1,0,27.0,RB,0,0,0,1,1,1,2,1,3,0,0,0,4,1,1,50.0,,,,,,,,,,,,,,,,,,,,,1,333
10,Matt O'Riley,33.0,dk DEN,AM,24-156,81,0,0,0,0,1,1,0,0,37,0,0,0,0.0,0.0,0.2,6,0,24,32,75.0,4,27,1,0,0,33.0,AM,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,33.0,AM,0,0,0,1,1,0,6,0,0,0,0,0,2,0,1,0.0,,,,,,,,,,,,,,,,,,,,,1,333
11,Pervis Estupiñán,30.0,ec ECU,LB,27-095,90,0,0,0,0,4,2,0,0,82,3,0,1,0.2,0.2,0.0,1,0,51,70,72.9,14,61,2,1,1,30.0,LB,3,2,2,1,0,2,4,50.0,2,1,0,1,0,3,0,0,30.0,LB,0,0,0,1,0,0,8,0,2,0,0,0,7,2,1,66.7,,,,,,,,,,,,,,,,,,,,,1,333
12,Simon Adingra,11.0,ci CIV,LW,23-115,62,0,0,0,0,1,0,0,0,30,5,1,1,0.0,0.0,0.1,4,1,14,18,77.8,0,19,5,2,2,11.0,LW,5,4,1,2,2,3,3,100.0,0,1,0,1,1,6,1,0,11.0,LW,0,0,0,1,0,0,2,1,4,0,0,0,2,1,1,50.0,,,,,,,,,,,,,,,,,,,,,1,333
13,Solly March,7.0,eng ENG,RW,30-280,62,0,0,0,0,1,0,0,0,37,0,0,0,0.0,0.0,0.0,0,0,20,32,62.5,1,25,3,0,0,7.0,RW,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,2,1,7.0,RW,0,0,0,0,1,2,4,0,0,0,0,0,3,0,1,0.0,,,,,,,,,,,,,,,,,,,,,1,333
14,Yankuba Minteh,17.0,gm GAM,RW,20-278,28,0,0,0,0,0,0,0,0,17,1,0,0,0.0,0.0,0.0,0,0,6,13,46.2,2,14,5,2,1,17.0,RW,1,0,0,0,1,0,0,,0,0,0,0,0,1,0,0,17.0,RW,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,333
0,13 Players,,,,,990,2,2,0,0,12,4,1,0,632,9,8,10,1.3,1.3,1.2,22,4,441,511,86.3,36,424,15,27,13,,,9,1,7,1,1,5,11,45.5,6,10,5,5,8,17,41,1,,,1,0,0,9,6,3,14,8,1,0,0,0,35,13,7,65.0,,,,,,,,,,,,,,,,,,,,,0,333
1,Aaron Wan-Bissaka,29.0,eng ENG,"RM,WB",27-151,90,0,0,0,0,2,1,0,0,60,0,2,0,0.1,0.1,0.1,8,2,43,50,86.0,7,46,5,6,3,29.0,"RM,WB",0,0,0,0,0,0,0,,0,0,0,0,2,2,2,0,29.0,"RM,WB",0,0,0,0,1,0,3,2,0,0,0,0,2,0,1,0.0,,,,,,,,,,,,,,,,,,,,,0,333
2,Alphonse Areola,23.0,fr FRA,GK,32-058,90,0,0,0,0,0,0,0,0,44,0,0,0,0.0,0.0,0.0,0,0,32,40,80.0,0,36,0,0,0,23.0,GK,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,23.0,GK,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,9.0,3.0,6.0,66.7,3.1,8.0,15.0,53.3,38.0,4.0,36.8,31.3,2.0,50.0,28.5,23.0,0.0,0.0,2.0,21.3,0,333
3,Emerson Palmieri,33.0,it ITA,"WB,LM",30-266,85,0,0,0,0,0,0,0,0,55,2,1,2,0.0,0.0,0.0,0,0,36,43,83.7,4,29,2,0,0,33.0,"WB,LM",2,0,2,0,0,2,3,66.7,1,2,1,1,1,3,6,0,33.0,"WB,LM",0,0,0,2,0,0,2,1,0,0,0,0,2,1,0,100.0,,,,,,,,,,,,,,,,,,,,,0,333
4,James Ward-Prowse,8.0,eng ENG,CM,30-176,45,0,0,0,0,1,0,0,0,41,1,0,0,0.0,0.0,0.0,1,0,36,38,94.7,2,33,0,1,0,8.0,CM,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,8.0,CM,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,0,333
5,Jarrod Bowen,20.0,eng ENG,"RW,FW",28-127,90,0,2,0,0,2,0,0,0,34,0,0,0,0.1,0.1,1.0,5,2,22,27,81.5,1,22,4,2,0,20.0,"RW,FW",0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,20.0,"RW,FW",0,0,0,1,1,1,5,0,0,0,0,0,3,2,3,40.0,,,,,,,,,,,,,,,,,,,,,0,333
6,Jean-Clair Todibo,25.0,fr FRA,CB,25-117,90,0,0,0,0,0,0,0,0,59,0,0,2,0.0,0.0,0.0,0,0,49,53,92.5,1,38,0,1,0,25.0,CB,0,0,0,0,0,0,1,0.0,1,2,1,1,0,0,4,0,25.0,CB,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,,,,,,,,,,,,,,,,,,,,,0,333
7,Konstantinos Mavropanos,15.0,gr GRE,CB,27-136,90,0,0,0,0,1,0,1,0,68,0,0,2,0.1,0.1,0.0,2,0,50,55,90.9,2,47,0,0,0,15.0,CB,0,0,0,0,0,0,0,,0,2,2,0,0,0,9,0,15.0,CB,1,0,0,1,0,0,0,0,0,0,0,0,2,1,1,50.0,,,,,,,,,,,,,,,,,,,,,0,333
8,Lucas Paquetá,10.0,br BRA,CM,27-242,90,0,0,0,0,1,0,0,0,79,2,1,0,0.0,0.0,0.0,3,0,57,68,83.8,11,55,0,4,2,10.0,CM,2,0,1,0,1,0,2,0.0,2,0,0,0,1,3,0,1,10.0,CM,0,0,0,1,2,0,1,1,0,0,0,0,3,3,0,100.0,,,,,,,,,,,,,,,,,,,,,0,333
9,Max Kilman,26.0,eng ENG,CB,27-338,90,0,0,0,0,0,0,0,0,95,0,1,1,0.0,0.0,0.0,2,0,69,78,88.5,3,63,1,2,1,26.0,CB,0,0,0,0,0,0,0,,0,1,0,1,1,1,12,0,26.0,CB,0,0,0,0,0,0,1,1,0,0,0,0,3,2,0,100.0,,,,,,,,,,,,,,,,,,,,,0,333
10,Mohammed Kudus,14.0,gh GHA,"LW,FW",24-267,90,1,0,0,0,2,1,0,0,41,0,0,2,0.3,0.3,0.0,1,0,20,24,83.3,3,29,1,11,7,14.0,"LW,FW",0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,1,0,14.0,"LW,FW",0,0,0,1,1,0,1,0,0,0,0,0,6,0,1,0.0,,,,,,,,,,,,,,,,,,,,,0,333
11,Niclas Füllkrug,11.0,de GER,FW,32-076,45,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,3,6,50.0,0,5,1,0,0,11.0,FW,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,11.0,FW,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1,50.0,,,,,,,,,,,,,,,,,,,,,0,333
12,Tomáš Souček,28.0,cz CZE,CM,30-058,90,1,0,0,0,3,2,0,0,41,4,3,1,0.6,0.6,0.0,0,0,23,27,85.2,2,19,0,0,0,28.0,CM,4,1,4,0,0,3,3,100.0,0,1,1,0,3,7,1,0,28.0,CM,0,0,0,2,1,0,0,3,1,0,0,0,2,3,0,100.0,,,,,,,,,,,,,,,,,,,,,0,333
0,17 Players,,,,,990,3,3,0,0,20,5,1,0,757,22,3,11,2.0,2.0,1.9,36,6,567,651,87.1,31,398,21,21,12,,,22,14,10,8,4,11,21,52.4,10,11,3,8,3,25,11,0,,,1,0,0,7,17,0,16,3,14,0,1,0,47,15,11,57.7,,,,,,,,,,,,,,,,,,,,,1,334
1,André,7.0,br BRA,CM,23-284,83,0,0,0,0,1,0,0,0,63,7,3,0,0.1,0.1,0.0,1,0,48,52,92.3,2,26,0,0,0,7.0,CM,7,4,3,2,2,2,3,66.7,1,0,0,0,3,10,0,0,7.0,CM,0,0,0,0,0,0,0,3,4,0,0,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,1,334
2,Carlos Forbs,26.0,pt POR,WB,21-038,2,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,4,4,100.0,0,3,1,0,0,26.0,WB,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,26.0,WB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,334
3,Emmanuel Agbadou,12.0,ci CIV,CB,27-313,90,0,0,0,0,1,0,0,0,110,3,0,1,0.0,0.0,0.2,3,0,88,98,89.8,1,67,1,0,0,12.0,CB,3,2,2,1,0,2,2,100.0,0,1,1,0,0,3,5,0,12.0,CB,0,0,0,0,0,0,0,0,2,0,0,0,8,2,1,66.7,,,,,,,,,,,,,,,,,,,,,1,334
4,Gonçalo Guedes,29.0,pt POR,FW,28-148,2,0,0,0,0,1,0,0,0,1,0,0,0,0.1,0.1,0.0,0,0,0,0,,0,1,1,0,0,29.0,FW,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,29.0,FW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,1,334
5,Jean-Ricner Bellegarde,27.0,fr FRA,CM,26-303,7,0,0,0,0,0,0,0,0,6,1,0,1,0.0,0.0,0.0,0,0,2,4,50.0,1,4,1,0,0,27.0,CM,1,1,0,1,0,0,0,,0,1,0,1,0,1,0,0,27.0,CM,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,334
6,José Sá,1.0,pt POR,GK,32-099,90,0,0,0,0,0,0,0,0,41,0,0,0,0.0,0.0,0.0,0,0,34,40,85.0,0,28,0,1,1,1.0,GK,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1.0,GK,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,2.0,0.0,1.0,100.0,1.1,4.0,9.0,44.4,34.0,5.0,23.5,28.6,6.0,16.7,27.8,9.0,1.0,11.1,0.0,11.5,1,334
7,João Gomes,8.0,br BRA,CM,24-073,90,0,0,0,0,1,0,0,0,74,4,0,1,0.1,0.1,0.1,3,0,53,64,82.8,4,37,2,2,1,8.0,CM,4,2,2,2,0,1,4,25.0,3,1,0,1,0,4,0,0,8.0,CM,0,0,0,1,3,0,1,0,2,0,0,0,6,0,1,0.0,,,,,,,,,,,,,,,,,,,,,1,334
8,Jørgen Strand Larsen,9.0,no NOR,FW,25-079,76,1,0,0,0,4,1,0,0,26,0,0,1,0.8,0.8,0.0,2,1,10,17,58.8,2,10,1,0,0,9.0,FW,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0,9.0,FW,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,60.0,,,,,,,,,,,,,,,,,,,,,1,334
9,Marshall Munetsi,5.0,zw ZIM,"AM,CM",28-308,90,0,0,0,0,0,0,0,0,30,1,0,1,0.0,0.0,0.6,3,0,18,20,90.0,1,12,1,1,0,5.0,"AM,CM",1,0,0,0,1,1,3,33.3,2,1,0,1,0,1,0,0,5.0,"AM,CM",0,0,0,2,2,0,1,0,0,0,0,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,1,334
10,Matheus Cunha,10.0,br BRA,"AM,FW",25-334,88,1,2,0,0,6,3,0,0,56,1,0,0,0.6,0.6,0.5,10,3,45,49,91.8,10,38,8,3,2,10.0,"AM,FW",1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,10.0,"AM,FW",0,0,0,0,6,0,2,0,1,0,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,1,334
11,Matt Doherty,2.0,ie IRL,CB,33-100,83,0,0,0,0,0,0,0,0,82,1,0,1,0.0,0.0,0.0,0,0,74,79,93.7,2,37,0,0,0,2.0,CB,1,1,1,0,0,1,1,100.0,0,1,0,1,0,1,1,0,2.0,CB,0,0,0,1,0,0,0,0,1,0,0,0,7,2,0,100.0,,,,,,,,,,,,,,,,,,,,,1,334
12,Nélson Semedo,22.0,pt POR,WB,31-161,88,0,0,0,0,0,0,0,0,51,0,0,0,0.0,0.0,0.1,2,0,38,46,82.6,4,28,0,2,2,22.0,WB,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,22.0,WB,0,0,0,1,0,0,3,0,0,0,0,0,2,0,1,0.0,,,,,,,,,,,,,,,,,,,,,1,334
13,Pablo Sarabia,21.0,es ESP,FW,32-350,14,0,0,0,0,1,0,0,0,17,0,0,1,0.1,0.1,0.0,2,1,8,11,72.7,1,6,0,1,0,21.0,FW,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,21.0,FW,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,1,334
14,Rayan Aït-Nouri,3.0,dz ALG,WB,23-324,76,0,1,0,0,3,0,0,0,85,1,0,1,0.1,0.1,0.3,5,1,54,69,78.3,0,37,4,8,4,3.0,WB,1,1,0,0,1,1,2,50.0,1,1,0,1,0,1,1,0,3.0,WB,0,0,0,0,4,0,7,0,1,0,0,0,1,2,2,50.0,,,,,,,,,,,,,,,,,,,,,1,334
15,Rodrigo Gomes,19.0,pt POR,WB,21-293,14,1,0,0,0,2,1,0,0,8,0,0,0,0.2,0.2,0.1,3,0,5,6,83.3,0,6,1,2,2,19.0,WB,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,19.0,WB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,334
16,Santiago Bueno,4.0,uy URU,CB,26-168,7,0,0,0,0,0,0,0,0,7,1,0,2,0.0,0.0,0.0,0,0,4,4,100.0,0,2,0,0,0,4.0,CB,1,1,0,1,0,1,1,100.0,0,2,1,1,0,1,0,0,4.0,CB,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,334
0,16 Players,,,,,990,0,0,0,1,7,1,4,0,611,22,7,17,1.1,0.4,0.3,13,0,424,510,83.1,35,373,11,22,10,,,22,15,8,9,5,9,21,42.9,12,17,7,10,7,29,20,1,,,4,0,0,17,7,3,13,7,15,1,0,0,39,11,15,42.3,,,,,,,,,,,,,,,,,,,,,0,334
1,Bilal El Khannouss,11.0,ma MAR,AM,20-351,82,0,0,0,0,1,0,0,0,44,1,0,1,0.0,0.0,0.1,3,0,29,38,76.3,6,31,0,0,0,11.0,AM,1,1,0,1,0,1,3,33.3,2,1,0,1,0,1,0,0,11.0,AM,0,0,0,0,0,1,4,0,1,0,0,0,2,0,1,0.0,,,,,,,,,,,,,,,,,,,,,0,334
2,Bobby De Cordova-Reid,14.0,jm JAM,LW,32-083,44,0,0,0,0,1,0,0,0,11,0,0,0,0.0,0.0,0.0,1,0,6,8,75.0,1,9,1,1,0,14.0,LW,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,14.0,LW,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,0,334
3,Boubakary Soumaré,24.0,fr FRA,DM,26-058,45,0,0,0,0,0,0,0,0,25,1,0,4,0.0,0.0,0.0,0,0,18,20,90.0,1,15,0,2,1,24.0,DM,1,1,0,1,0,0,0,,0,4,1,3,0,1,0,0,24.0,DM,0,0,0,1,1,0,0,0,1,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,0,334
4,Conor Coady,4.0,eng ENG,CB,32-060,90,0,0,0,0,1,1,0,0,65,1,0,2,0.1,0.1,0.0,0,0,54,58,93.1,2,43,0,0,0,4.0,CB,1,0,1,0,0,1,1,100.0,0,2,1,1,0,1,2,0,4.0,CB,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,100.0,,,,,,,,,,,,,,,,,,,,,0,334
5,Facundo Buonanotte,40.0,ar ARG,RW,20-124,45,0,0,0,0,1,0,0,0,24,4,1,0,0.1,0.1,0.0,1,0,10,13,76.9,1,13,0,4,1,40.0,RW,4,4,2,2,0,1,2,50.0,1,0,0,0,1,5,0,0,40.0,RW,0,0,0,2,1,0,0,1,4,0,0,0,2,1,2,33.3,,,,,,,,,,,,,,,,,,,,,0,334
6,James Justin,2.0,eng ENG,RB,27-062,45,0,0,0,0,0,0,0,0,38,0,0,1,0.0,0.0,0.1,0,0,28,33,84.8,6,24,1,1,0,2.0,RB,0,0,0,0,0,0,0,,0,1,1,0,0,0,1,0,2.0,RB,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,100.0,,,,,,,,,,,,,,,,,,,,,0,334
7,Jamie Vardy,9.0,eng ENG,FW,38-105,90,0,0,0,1,1,0,0,0,21,0,0,0,0.8,0.0,0.0,2,0,8,15,53.3,0,9,0,1,0,9.0,FW,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,2,0,9.0,FW,0,0,0,1,1,2,1,0,0,1,0,0,0,2,1,66.7,,,,,,,,,,,,,,,,,,,,,0,334
8,Jeremy Monga,93.0,,LW,,8,0,0,0,0,0,0,0,0,6,0,0,1,0.0,0.0,0.0,0,0,1,3,33.3,0,4,1,1,1,93.0,LW,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,93.0,LW,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,0,334
9,Jordan Ayew,18.0,gh GHA,"LW,AM",33-227,46,0,0,0,0,1,0,0,0,28,0,0,1,0.1,0.1,0.0,2,0,18,24,75.0,2,21,4,4,3,18.0,"LW,AM",0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,18.0,"LW,AM",0,0,0,1,2,0,5,0,0,0,0,0,3,0,1,0.0,,,,,,,,,,,,,,,,,,,,,0,334
10,Kasey McAteer,35.0,ie IRL,RW,23-155,45,0,0,0,0,0,0,1,0,20,1,0,2,0.0,0.0,0.0,1,0,11,14,78.6,1,11,1,3,1,35.0,RW,1,1,0,0,1,1,1,100.0,0,2,0,2,0,1,0,0,35.0,RW,1,0,0,1,0,0,0,0,1,0,0,0,2,1,1,50.0,,,,,,,,,,,,,,,,,,,,,0,334
